# Station: FINO1
# Parameter: Windgeschwindigkeit_33m
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Variance	Quality
2013-12-20 10:20:00	12.55	10.14	14.91	.93	2
2013-12-20 10:30:00	13.85	11.39	16.27	.83	2
2013-12-20 10:40:00	14.63	11.64	16.87	1.12	2
2013-12-20 10:50:00	14.34	11.19	16.62	.99	2
2013-12-20 11:00:00	14.56	11.64	16.92	.99	2
2013-12-20 11:10:00	13.41	10.19	16.37	1.28	2
2013-12-20 11:20:00	13.53	10.89	15.86	.94	2
2013-12-20 11:30:00	13.23	10.14	16.37	1.16	2
2013-12-20 11:40:00	13.93	10.29	17.17	1.52	2
2013-12-20 11:50:00	15.48	12.15	17.22	.93	2
2013-12-20 12:00:00	15.11	11.14	17.62	1.37	2
2013-12-20 12:10:00	13.86	11.04	16.42	1.07	2
2013-12-20 12:20:00	14.24	11.39	16.52	1	2
2013-12-20 12:30:00	14.77	11.64	16.92	1.02	2
2013-12-20 12:40:00	15.15	12.2	18.23	1.17	2
2013-12-20 12:50:00	14.34	11.64	17.07	.93	2
2013-12-20 13:00:00	13.85	10.19	16.42	1.17	2
2013-12-20 13:10:00	14.29	11.44	17.27	1.12	2
2013-12-20 13:20:00	14.43	11.74	17.62	1.07	2
2013-12-20 13:30:00	13.85	11.29	16.07	.82	2
2013-12-20 13:40:00	14.72	11.89	16.82	.85	2
2013-12-20 13:50:00	14.46	10.84	17.88	1.36	2
2013-12-20 14:00:00	14.98	11.74	17.42	1.25	2
2013-12-20 14:10:00	14.43	11.49	17.72	1.26	2
2013-12-20 14:20:00	13.82	11.19	15.92	1.06	2
2013-12-20 14:30:00	14.58	11.69	16.72	1.08	2
2013-12-20 14:40:00	14.88	11.29	18.23	1.34	2
2013-12-20 14:50:00	15.16	11.64	18.08	1.15	2
2013-12-20 15:00:00	14.66	11.49	16.87	1.08	2
2013-12-20 15:10:00	14.68	11.89	16.97	1.07	2
2013-12-20 15:20:00	13.57	10.59	16.02	1.02	2
2013-12-20 15:30:00	13.82	10.94	16.82	1.21	2
2013-12-20 15:40:00	13.36	10.89	15.46	.93	2
2013-12-20 15:50:00	13.37	9.78	15.66	.96	2
2013-12-20 16:00:00	13.67	10.89	16.22	.96	2
2013-12-20 16:10:00	13.82	10.74	16.37	1.14	2
2013-12-20 16:20:00	13.5	10.69	16.12	.98	2
2013-12-20 16:30:00	13.63	9.48	16.47	1.27	2
2013-12-20 16:40:00	13.43	9.63	16.47	1.38	2
2013-12-20 16:50:00	14.51	11.04	16.92	.95	2
2013-12-20 17:00:00	14.2	11.14	17.37	1.35	2
2013-12-20 17:10:00	14.87	12.25	17.77	1.08	2
2013-12-20 17:20:00	15.8	12.6	18.33	1.16	2
2013-12-20 17:30:00	15.15	11.79	18.33	1.18	2
2013-12-20 17:40:00	15.58	11.39	18.33	1.23	2
2013-12-20 17:50:00	15.49	11.49	18.38	1.26	2
2013-12-20 18:00:00	14.36	11.49	16.67	1.06	2
2013-12-20 18:10:00	15.28	11.89	18.78	1.25	2
2013-12-20 18:20:00	15.09	11.54	18.43	1.28	2
2013-12-20 18:30:00	15.2	12.1	18.33	1.19	2
2013-12-20 18:40:00	15.75	12.35	18.58	1.18	2
2013-12-20 18:50:00	15.2	11.99	18.93	1.5	2
2013-12-20 19:00:00	15.51	11.59	18.43	1.44	2
2013-12-20 19:10:00	16.38	13.1	19.48	1.25	2
2013-12-20 19:20:00	16.24	12.95	19.18	1.27	2
2013-12-20 19:30:00	15.83	12.9	19.79	1.14	2
2013-12-20 19:40:00	14.99	11.69	17.42	1	2
2013-12-20 19:50:00	15.22	12.15	18.08	.92	2
2013-12-20 20:00:00	15.39	11.69	18.63	1.15	2
2013-12-20 20:10:00	16.14	13.05	19.38	1.15	2
2013-12-20 20:20:00	14.71	11.19	18.38	1.34	2
2013-12-20 20:30:00	15.55	12.5	18.83	1	2
2013-12-20 20:40:00	15.73	12.7	18.53	1	2
2013-12-20 20:50:00	15.45	12.5	18.68	1.08	2
2013-12-20 21:00:00	15.22	11.24	18.23	1.36	2
2013-12-20 21:10:00	15.68	13	18.68	1.09	2
2013-12-20 21:20:00	16.03	13.1	19.53	1.15	2
2013-12-20 21:30:00	15.68	12.3	19.33	1.17	2
2013-12-20 21:40:00	15.84	12.3	19.38	1.18	2
2013-12-20 21:50:00	16.37	13.4	18.78	1.15	2
2013-12-20 22:00:00	16.35	12.9	19.73	1.24	2
2013-12-20 22:10:00	15.91	13.15	19.58	1.21	2
2013-12-20 22:20:00	16.55	12.8	20.09	1.44	2
2013-12-20 22:30:00	16.72	13.35	20.19	1.23	2
2013-12-20 22:40:00	16.63	13.35	20.04	1.36	2
2013-12-20 22:50:00	17.43	12.35	20.74	1.29	2
2013-12-20 23:00:00	17.47	13.75	20.69	1.29	2
2013-12-20 23:10:00	17.67	13.4	21.19	1.34	2
2013-12-20 23:20:00	16.75	12.95	20.09	1.39	2
2013-12-20 23:30:00	17.46	13.8	20.29	1.35	2
2013-12-20 23:40:00	17.04	12.65	20.34	1.27	2
2013-12-20 23:50:00	17.73	13.35	21.34	1.62	2
2013-12-21 00:00:00	18.69	14.61	22.75	1.68	2
2013-12-21 00:10:00	16.92	13.05	21.19	1.24	2
2013-12-21 00:20:00	17.71	12.4	21.54	1.49	2
2013-12-21 00:30:00	17.57	13.8	21.59	1.43	2
2013-12-21 00:40:00	17.64	13.6	22.25	1.62	2
2013-12-21 00:50:00	17.83	13.2	21.39	1.59	2
2013-12-21 01:00:00	18.07	13.05	21.75	1.5	2
2013-12-21 01:10:00	17.93	14.66	22.4	1.32	2
2013-12-21 01:20:00	18.23	14.06	21.39	1.39	2
2013-12-21 01:30:00	17.97	13.55	22.15	1.43	2
2013-12-21 01:40:00	17.33	13.9	21.49	1.39	2
2013-12-21 01:50:00	18.42	14.11	23.25	1.63	2
2013-12-21 02:00:00	18.41	14.36	21.85	1.35	2
2013-12-21 02:10:00	18.39	13.9	22.95	1.64	2
2013-12-21 02:20:00	18.39	14.46	22.65	1.79	2
2013-12-21 02:30:00	18.53	14.51	22.9	1.43	2
2013-12-21 02:40:00	19.23	14.61	25.67	1.99	2
2013-12-21 02:50:00	19.48	14.01	23.86	1.85	2
2013-12-21 03:00:00	19.27	14.96	23.6	1.61	2
2013-12-21 03:10:00	19.35	15.46	23.1	1.66	2
2013-12-21 03:20:00	19.4	14.11	23.96	1.57	2
2013-12-21 03:30:00	19.6	15.16	23.76	1.59	2
2013-12-21 03:40:00	19.69	14.41	24.46	1.96	2
2013-12-21 03:50:00	20.24	15.31	24.06	1.64	2
2013-12-21 04:00:00	19.58	15.06	23.3	1.5	2
2013-12-21 04:10:00	19.74	14.96	24.26	1.43	2
2013-12-21 04:20:00	19.47	15.06	24.36	1.91	2
2013-12-21 04:30:00	19.61	14.96	23.76	1.73	2
2013-12-21 04:40:00	19.08	14.41	23.66	1.69	2
2013-12-21 04:50:00	19.87	15.71	23.4	1.59	2
2013-12-21 05:00:00	19.77	14.56	24.31	1.53	2
2013-12-21 05:10:00	19.88	14.76	25.01	1.94	2
2013-12-21 05:20:00	19.35	14.06	23	1.59	2
2013-12-21 05:30:00	19.82	14.01	23.91	1.56	2
2013-12-21 05:40:00	20.61	15.61	26.02	1.78	2
2013-12-21 05:50:00	20.66	15.01	25.36	1.83	2
2013-12-21 06:00:00	20.11	14.76	24.11	1.51	2
2013-12-21 06:10:00	19.42	14.51	24.71	1.8	2
2013-12-21 06:20:00	19.4	14.96	24.21	1.85	2
2013-12-21 06:30:00	20.58	15.86	24.46	1.57	2
2013-12-21 06:40:00	20.31	14.86	24.16	1.62	2
2013-12-21 06:50:00	19.45	15.56	22.9	1.45	2
2013-12-21 07:00:00	18.98	14.91	22.9	1.54	2
2013-12-21 07:10:00	18.83	14.71	22.4	1.36	2
2013-12-21 07:20:00	18.82	13.75	22.6	1.45	2
2013-12-21 07:30:00	18.34	14.71	22.3	1.29	2
2013-12-21 07:40:00	18.51	13.25	22.1	1.47	2
2013-12-21 07:50:00	18.7	14.31	22.4	1.63	2
2013-12-21 08:00:00	18.94	15.16	23.05	1.52	2
2013-12-21 08:10:00	18.8	13.2	22.75	1.96	2
2013-12-21 08:20:00	19.57	14.71	23.15	1.34	2
2013-12-21 08:30:00	18.16	14.11	21.24	1.35	2
2013-12-21 08:40:00	18.12	13.9	23.6	1.55	2
2013-12-21 08:50:00	18.13	13.85	21.54	1.21	2
2013-12-21 09:00:00	17.96	14.46	21.09	1.31	2
2013-12-21 09:10:00	17.88	13.25	22.45	1.54	2
2013-12-21 09:20:00	20.23	16.37	24.06	1.42	2
2013-12-21 09:30:00	19.43	14.91	23.4	1.6	2
2013-12-21 09:40:00	18.35	14.76	22.25	1.28	2
2013-12-21 09:50:00	18.43	14.81	22.25	1.24	2
2013-12-21 10:00:00	18.39	14.31	21.85	1.39	2
2013-12-21 10:10:00	17.7	13.25	21.34	1.49	2
2013-12-21 10:20:00	18.37	14.26	22.1	1.5	2
2013-12-21 10:30:00	18.41	15.11	22.9	1.57	2
2013-12-21 10:40:00	17.71	13.95	21.75	1.38	2
2013-12-21 10:50:00	18.05	14.21	21.7	1.33	2
2013-12-21 11:00:00	17.5	13.1	21.24	1.3	2
2013-12-21 11:10:00	18.55	14.51	22.15	1.44	2
2013-12-21 11:20:00	17.01	11.94	20.34	1.35	2
2013-12-21 11:30:00	17.79	14.01	21.29	1.24	2
2013-12-21 11:40:00	16.97	13.45	19.99	1.23	2
2013-12-21 11:50:00	17.17	13.9	21.29	1.22	2
2013-12-21 12:00:00	17.33	13.9	20.79	1.33	2
2013-12-21 12:10:00	17.15	13.15	20.04	1.26	2
2013-12-21 12:20:00	17.52	14.46	20.19	1.21	2
2013-12-21 12:30:00	16.91	13.1	20.29	1.41	2
2013-12-21 12:40:00	17.32	13.6	20.99	1.32	2
2013-12-21 12:50:00	17.52	13.45	20.29	1.31	2
2013-12-21 13:00:00	17.52	13.6	21.14	1.26	2
2013-12-21 13:10:00	17.72	13	21.14	1.29	2
2013-12-21 13:20:00	17.66	14.11	21.95	1.34	2
2013-12-21 13:30:00	18.23	14.16	22.95	1.57	2
2013-12-21 13:40:00	17.76	13.95	21.9	1.5	2
2013-12-21 13:50:00	17.72	14.66	21.8	1.48	2
2013-12-21 14:00:00	17.52	13.15	20.94	1.44	2
2013-12-21 14:10:00	17.36	13.85	21.14	1.43	2
2013-12-21 14:20:00	17.53	13.8	20.84	1.21	2
2013-12-21 14:30:00	17.86	13.3	21.54	1.32	2
2013-12-21 14:40:00	18.06	13.4	21.95	1.45	2
2013-12-21 14:50:00	17.79	13.4	21.64	1.31	2
2013-12-21 15:00:00	18.08	14.16	22	1.37	2
2013-12-21 15:10:00	17.24	13.25	22.05	1.56	2
2013-12-21 15:20:00	16.94	13.05	20.49	1.53	2
2013-12-21 15:30:00	17.4	13.35	21.19	1.48	2
2013-12-21 15:40:00	17.95	14.91	20.84	1.21	2
2013-12-21 15:50:00	17.98	13.85	21.59	1.46	2
2013-12-21 16:00:00	17.98	14.06	21.24	1.35	2
2013-12-21 16:10:00	17.62	13.15	21.04	1.46	2
2013-12-21 16:20:00	16.95	12.8	22.05	1.46	2
2013-12-21 16:30:00	16.66	13.15	20.49	1.4	2
2013-12-21 16:40:00	16.92	12.3	22.05	1.91	2
2013-12-21 16:50:00	18.49	14.66	22.6	1.43	2
2013-12-21 17:00:00	16.39	12.15	21.39	1.72	2
2013-12-21 17:10:00	16.08	11.69	20.54	1.62	2
2013-12-21 17:20:00	15.65	11.74	19.03	1.38	2
2013-12-21 17:30:00	15.89	12.25	20.34	1.59	2
2013-12-21 17:40:00	15.58	11.44	19.48	1.59	2
2013-12-21 17:50:00	15.99	11.99	21.19	1.53	2
2013-12-21 18:00:00	16.82	12.85	21.64	1.79	2
2013-12-21 18:10:00	19.23	14.21	23.81	1.89	2
2013-12-21 18:20:00	19.87	15.71	24.11	1.49	2
2013-12-21 18:30:00	18.08	13.95	21.7	1.45	2
2013-12-21 18:40:00	18.42	13.4	22.25	1.32	2
2013-12-21 18:50:00	18.94	14.61	22.4	1.28	2
2013-12-21 19:00:00	17.84	13.85	21.14	1.31	2
2013-12-21 19:10:00	17.9	13.85	21.39	1.32	2
2013-12-21 19:20:00	17.93	14.01	21.44	1.47	2
2013-12-21 19:30:00	17.69	13.65	21.19	1.6	2
2013-12-21 19:40:00	17.66	13.65	21.29	1.37	2
2013-12-21 19:50:00	17.56	13.6	20.89	1.35	2
2013-12-21 20:00:00	16.95	13.5	20.19	1.36	2
2013-12-21 20:10:00	17.25	13.3	20.09	1.26	2
2013-12-21 20:20:00	16.75	13.5	19.58	1.1	2
2013-12-21 20:30:00	16.11	12.45	18.93	1.21	2
2013-12-21 20:40:00	16.42	13.65	19.23	1.14	2
2013-12-21 20:50:00	16.86	12.4	20.94	1.27	2
2013-12-21 21:00:00	16.44	12.55	19.89	1.42	2
2013-12-21 21:10:00	16.67	12.6	20.19	1.42	2
2013-12-21 21:20:00	17.5	13.1	21.34	1.46	2
2013-12-21 21:30:00	17.2	13.35	20.99	1.28	2
2013-12-21 21:40:00	18.24	14.71	21.39	1.36	2
2013-12-21 21:50:00	18.01	13.3	22.8	1.65	2
2013-12-21 22:00:00	18.45	13.95	22.3	1.48	2
2013-12-21 22:10:00	18.41	13.55	22.4	1.58	2
2013-12-21 22:20:00	19.4	15.16	24.46	1.7	2
2013-12-21 22:30:00	19.32	13.95	23.76	1.65	2
2013-12-21 22:40:00	20.35	15.76	24.56	1.7	2
2013-12-21 22:50:00	20.9	16.22	25.41	1.63	2
2013-12-21 23:00:00	20.44	15.16	25.41	1.61	2
2013-12-21 23:10:00	20.19	15.36	25.67	1.89	2
2013-12-21 23:20:00	20.58	14.86	27.17	1.97	2
2013-12-21 23:30:00	20.54	15.86	25.46	1.65	2
2013-12-21 23:40:00	20.43	16.02	27.98	1.8	2
2013-12-21 23:50:00	20.69	15.76	25.01	1.8	2
2013-12-22 00:00:00	20.41	15.97	23.86	1.56	2
2013-12-22 00:10:00	20.95	15.21	25.72	1.74	2
2013-12-22 00:20:00	19.92	14.86	23.66	1.59	2
2013-12-22 00:30:00	19.74	14.86	23.15	1.59	2
2013-12-22 00:40:00	19.17	14.66	23.4	1.7	2
2013-12-22 00:50:00	19.79	13.7	23.96	1.63	2
2013-12-22 01:00:00	20.36	15.97	23.96	1.53	2
2013-12-22 01:10:00	18.76	14.31	23.35	1.43	2
2013-12-22 01:20:00	18.21	13.75	22.25	1.36	2
2013-12-22 01:30:00	19.04	15.01	22.3	1.24	2
2013-12-22 01:40:00	18.09	13.7	21.9	1.61	2
2013-12-22 01:50:00	18.51	14.16	22.7	1.42	2
2013-12-22 02:00:00	17.49	12.9	21.49	1.61	2
2013-12-22 02:10:00	16.95	13	20.69	1.45	2
2013-12-22 02:20:00	15.87	11.99	19.23	1.56	2
2013-12-22 02:30:00	17	13.6	20.39	1.29	2
2013-12-22 02:40:00	15.44	11.79	19.08	1.38	2
2013-12-22 02:50:00	14	10.69	17.12	1.13	2
2013-12-22 03:00:00	13.79	10.29	19.33	1.85	2
2013-12-22 03:10:00	16.25	12.85	20.29	1.27	2
2013-12-22 03:20:00	16.82	13.1	21.24	1.55	2
2013-12-22 03:30:00	16.82	13.1	20.59	1.36	2
2013-12-22 03:40:00	17.73	13.95	22.1	1.39	2
2013-12-22 03:50:00	16.41	12.85	20.29	1.51	2
2013-12-22 04:00:00	16.56	12.6	19.28	1.13	2
2013-12-22 04:10:00	14.96	11.99	17.98	1.12	2
2013-12-22 04:20:00	14.08	11.04	16.82	.96	2
2013-12-22 04:30:00	14.29	11.54	17.02	.95	2
2013-12-22 04:40:00	13.88	10.89	16.22	1.14	2
2013-12-22 04:50:00	13.24	10.74	15.97	1	2
2013-12-22 05:00:00	14.68	12.05	18.63	1.23	2
2013-12-22 05:10:00	15.17	11.19	18.88	1.28	2
2013-12-22 05:20:00	14.68	12.25	17.62	.94	2
2013-12-22 05:30:00	15.38	12.45	17.57	.92	2
2013-12-22 05:40:00	14.67	11.94	16.87	1.01	2
2013-12-22 05:50:00	14.1	11.24	17.02	.99	2
2013-12-22 06:00:00	14.49	11.64	16.82	.99	2
2013-12-22 06:10:00	14.25	11.14	16.97	1.05	2
2013-12-22 06:20:00	15.18	12.4	17.83	1.12	2
2013-12-22 06:30:00	14.69	12.15	17.12	.95	2
2013-12-22 06:40:00	15.22	12.25	17.93	1.06	2
2013-12-22 06:50:00	15.65	13.25	17.77	.9	2
2013-12-22 07:00:00	15.17	11.64	18.08	1.2	2
2013-12-22 07:10:00	14.81	11.99	17.07	.94	2
2013-12-22 07:20:00	14.25	10.89	16.82	1.06	2
2013-12-22 07:30:00	13.64	10.79	16.57	1.13	2
2013-12-22 07:40:00	14.51	12.1	17.52	1.04	2
2013-12-22 07:50:00	14.63	11.69	18.13	1.13	2
2013-12-22 08:00:00	15.33	11.54	18.28	1.24	2
2013-12-22 08:10:00	15.41	12.4	18.38	1.13	2
2013-12-22 08:20:00	15.79	12.9	18.98	1.24	2
2013-12-22 08:30:00	16.36	13.05	19.13	1.2	2
2013-12-22 08:40:00	16.81	12.35	20.09	1.46	2
2013-12-22 08:50:00	16.77	13.1	19.58	1.19	2
2013-12-22 09:00:00	16.15	12.4	19.84	1.31	2
2013-12-22 09:10:00	15.2	12.6	19.73	1.21	2
2013-12-22 09:20:00	16.03	12.7	19.03	1.25	2
2013-12-22 09:30:00	16.07	12.2	20.19	1.13	2
2013-12-22 09:40:00	15.66	11.79	18.98	1.31	2
2013-12-22 09:50:00	16.24	12.25	20.09	1.35	2
2013-12-22 10:00:00	15.57	12.1	19.94	1.23	2
2013-12-22 10:10:00	15.42	12.1	19.33	1.25	2
2013-12-22 10:20:00	15.71	12.7	19.28	1.25	2
2013-12-22 10:30:00	16.49	12.65	19.99	1.58	2
2013-12-22 10:40:00	16.75	13.45	19.79	1.19	2
2013-12-22 10:50:00	16.37	12.25	20.74	1.35	2
2013-12-22 11:00:00	16.97	13.15	19.94	1.29	2
2013-12-22 11:10:00	15.39	12.15	18.53	1.14	2
2013-12-22 11:20:00	15.42	12.65	18.63	1.09	2
2013-12-22 11:30:00	15.58	12.7	19.13	1.21	2
2013-12-22 11:40:00	15.95	12.6	18.98	1.2	2
2013-12-22 11:50:00	15.87	12.85	18.63	1.13	2
2013-12-22 12:00:00	15.75	12.4	19.38	1.26	2
2013-12-22 12:10:00	16.57	12.95	21.34	1.3	2
2013-12-22 12:20:00	17.22	13.25	21.09	1.46	2
2013-12-22 12:30:00	18	13.3	21.04	1.2	2
2013-12-22 12:40:00	17.42	13.9	20.59	1.28	2
2013-12-22 12:50:00	17	13.3	19.48	1.13	2
2013-12-22 13:00:00	17.38	13.75	20.49	1.31	2
2013-12-22 13:10:00	17.43	13.4	21.34	1.34	2
2013-12-22 13:20:00	17.95	13.9	22.4	1.72	2
2013-12-22 13:30:00	18.56	13.9	23.71	1.66	2
2013-12-22 13:40:00	18.83	15.01	23.15	1.46	2
2013-12-22 13:50:00	19.66	14.41	24.81	1.76	2
2013-12-22 14:00:00	20.15	16.62	24.91	1.59	2
2013-12-22 14:10:00	18.88	14.36	22.6	1.48	2
2013-12-22 14:20:00	18.25	13.7	21.9	1.41	2
2013-12-22 14:30:00	16.99	12.7	21.04	1.31	2
2013-12-22 14:40:00	16.33	12.85	20.14	1.2	2
2013-12-22 14:50:00	15.45	12.45	18.58	1.1	2
2013-12-22 15:00:00	15.13	11.89	17.62	1.01	2
2013-12-22 15:10:00	14.63	11.84	17.27	1.03	2
2013-12-22 15:20:00	14.44	12.05	17.07	.85	2
2013-12-22 15:30:00	13.67	10.39	16.47	1.05	2
2013-12-22 15:40:00	13	9.53	15.16	.85	2
2013-12-22 15:50:00	13.49	10.39	16.47	1.15	2
2013-12-22 16:00:00	15.06	11.84	18.68	1.19	2
2013-12-22 16:10:00	14.25	11.04	17.17	1.24	2
2013-12-22 16:20:00	14.76	11.89	17.83	1	2
2013-12-22 16:30:00	14.99	11.54	18.13	1.15	2
2013-12-22 16:40:00	13.85	10.84	16.57	1	2
2013-12-22 16:50:00	14.41	10.59	18.08	1.26	2
2013-12-22 17:00:00	14.67	11.94	16.82	1.01	2
2013-12-22 17:10:00	13.86	10.59	16.87	1.14	2
2013-12-22 17:20:00	14.44	10.39	17.98	1.27	2
2013-12-22 17:30:00	14.69	11.84	17.98	1.12	2
2013-12-22 17:40:00	13.69	11.44	16.12	.9	2
2013-12-22 17:50:00	13.49	10.79	16.22	.96	2
2013-12-22 18:00:00	12.52	10.34	14.51	.8	2
2013-12-22 18:10:00	12.67	9.98	15.61	1.07	2
2013-12-22 18:20:00	13.11	10.64	15.41	.84	2
2013-12-22 18:30:00	13	9.93	15.71	1.15	2
2013-12-22 18:40:00	13.54	10.74	16.02	.97	2
2013-12-22 18:50:00	13.6	10.64	17.37	1.32	2
2013-12-22 19:00:00	13.88	10.74	17.12	1.15	2
2013-12-22 19:10:00	13.71	10.99	16.52	.99	2
2013-12-22 19:20:00	15.59	12.5	18.83	1.11	2
2013-12-22 19:30:00	14.67	11.94	17.42	1.06	2
2013-12-22 19:40:00	14.19	11.54	17.83	1.04	2
2013-12-22 19:50:00	12.22	9.53	14.56	.95	2
2013-12-22 20:00:00	13.79	10.08	16.72	1.36	2
2013-12-22 20:10:00	15.13	11.79	18.83	1.14	2
2013-12-22 20:20:00	15.24	12.45	18.58	1.17	2
2013-12-22 20:30:00	15.35	12.15	18.98	1.13	2
2013-12-22 20:40:00	16.11	12.15	20.14	1.28	2
2013-12-22 20:50:00	15.29	12.05	18.38	1.36	2
2013-12-22 21:00:00	14.8	11.99	17.72	1.01	2
2013-12-22 21:10:00	14.8	11.54	17.72	1.2	2
2013-12-22 21:20:00	14.61	11.24	17.12	1.16	2
2013-12-22 21:30:00	14.08	11.99	17.02	.85	2
2013-12-22 21:40:00	13.95	11.49	16.82	-999	2
2013-12-22 21:50:00	-999	-999	-999	-999	2
2013-12-22 22:00:00	14.57	11.14	17.67	1.13	2
2013-12-22 22:10:00	13.92	11.44	16.12	.91	2
2013-12-22 22:20:00	14.46	11.54	17.47	1.28	2
2013-12-22 22:30:00	13.72	11.24	15.97	.82	2
2013-12-22 22:40:00	13.19	10.79	15.56	.81	2
2013-12-22 22:50:00	14.67	12.1	16.97	1.01	2
2013-12-22 23:00:00	15.13	11.84	18.13	1.12	2
2013-12-22 23:10:00	16.17	12.7	19.53	1.02	2
2013-12-22 23:20:00	16.1	11.89	20.14	1.75	2
2013-12-22 23:30:00	16.82	13.5	20.19	1.36	2
2013-12-22 23:40:00	16.1	13	19.99	1.28	2
2013-12-22 23:50:00	16.84	13.3	20.19	1.39	2
2013-12-23 00:00:00	16.63	13.4	19.58	1.27	2
2013-12-23 00:10:00	17.24	12.85	20.04	1.27	2
2013-12-23 00:20:00	15.04	10.69	18.23	1.37	2
2013-12-23 00:30:00	16.85	13.2	19.28	1.22	2
2013-12-23 00:40:00	16.68	13.5	19.23	1.16	2
2013-12-23 00:50:00	16.95	13.55	19.33	1.09	2
2013-12-23 01:00:00	16.02	12.05	19.13	1.18	2
2013-12-23 01:10:00	16.7	12.65	19.13	1.07	2
2013-12-23 01:20:00	15.61	12.95	18.23	1.06	2
2013-12-23 01:30:00	16.14	11.99	19.18	1.45	2
2013-12-23 01:40:00	16.17	12.5	19.48	1.25	2
2013-12-23 01:50:00	15.33	11.59	17.88	1.22	2
2013-12-23 02:00:00	15.71	11.94	18.88	1.39	2
2013-12-23 02:10:00	14.85	11.79	17.27	1.18	2
2013-12-23 02:20:00	15.27	11.79	18.48	1.17	2
2013-12-23 02:30:00	15.79	12.25	19.99	1.5	2
2013-12-23 02:40:00	15.14	12.15	18.03	.99	2
2013-12-23 02:50:00	14.84	11.59	18.18	1.19	2
2013-12-23 03:00:00	17.23	14.01	22	1.61	2
