# Station: FINO1
# Parameter: Windgeschwindigkeit_80m
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Variance	Quality
2013-12-20 06:10:00	14.68	10.96	17.39	1.11	2
2013-12-20 06:20:00	13.36	10.4	16.22	1.05	2
2013-12-20 06:30:00	13.85	11.83	15.86	.71	2
2013-12-20 06:40:00	11.68	9.84	13.87	.71	2
2013-12-20 06:50:00	11.55	9.28	13.21	.76	2
2013-12-20 07:00:00	12.55	10.76	14.03	.62	2
2013-12-20 07:10:00	12.94	10.25	14.79	.93	2
2013-12-20 07:20:00	14.01	12.09	15.45	.63	2
2013-12-20 07:30:00	13.33	10.61	15.05	.8	2
2013-12-20 07:40:00	13.66	11.06	15.4	.87	2
2013-12-20 07:50:00	14.27	12.44	15.71	.65	2
2013-12-20 08:00:00	14.06	12.09	16.02	.74	2
2013-12-20 08:10:00	14.54	11.98	16.32	.89	2
2013-12-20 08:20:00	14.1	11.58	16.07	.68	2
2013-12-20 08:30:00	13.79	11.37	15.61	.84	2
2013-12-20 08:40:00	14.54	11.37	16.78	.96	2
2013-12-20 08:50:00	14.03	11.32	15.81	.81	2
2013-12-20 09:00:00	14.38	12.34	15.81	.64	2
2013-12-20 09:10:00	13.89	11.93	16.42	.62	2
2013-12-20 09:20:00	12.84	10.61	15.1	.88	2
2013-12-20 09:30:00	14.22	11.93	15.71	.58	2
2013-12-20 09:40:00	14.13	12.39	15.45	.54	2
2013-12-20 09:50:00	14.62	12.49	16.22	.6	2
2013-12-20 10:00:00	14.62	12.03	15.97	.61	2
2013-12-20 10:10:00	14.77	12.19	16.53	.59	2
2013-12-20 10:20:00	13.47	10.81	15.86	.91	2
2013-12-20 10:30:00	14.84	12.39	16.88	.85	2
2013-12-20 10:40:00	15.7	12.85	17.75	.94	2
2013-12-20 10:50:00	15.35	13.26	17.39	.77	2
2013-12-20 11:00:00	15.86	13.36	17.91	.84	2
2013-12-20 11:10:00	14.38	11.58	16.83	1.03	2
2013-12-20 11:20:00	14.7	11.73	16.63	.94	2
2013-12-20 11:30:00	14.33	11.52	17.19	1.13	2
2013-12-20 11:40:00	15.06	11.17	18.21	1.64	2
2013-12-20 11:50:00	16.57	12.9	18.06	.73	2
2013-12-20 12:00:00	16.41	12.95	18.36	1.13	2
2013-12-20 12:10:00	14.94	12.14	17.45	1.21	2
2013-12-20 12:20:00	15.15	12.9	17.34	.82	2
2013-12-20 12:30:00	15.87	13.46	18.26	.95	2
2013-12-20 12:40:00	16.3	13.16	19.33	1.1	2
2013-12-20 12:50:00	15.52	12.75	17.96	1	2
2013-12-20 13:00:00	15.18	11.98	17.14	.96	2
2013-12-20 13:10:00	15.49	12.29	17.85	1	2
2013-12-20 13:20:00	15.89	12.9	18.11	.81	2
2013-12-20 13:30:00	14.71	11.83	16.63	.82	2
2013-12-20 13:40:00	15.92	12.29	17.7	.79	2
2013-12-20 13:50:00	15.77	12.75	18.21	1.28	2
2013-12-20 14:00:00	16.44	13.26	18.26	1.05	2
2013-12-20 14:10:00	15.62	12.49	18.52	1.22	2
2013-12-20 14:20:00	14.61	11.73	17.09	1.1	2
2013-12-20 14:30:00	15.77	12.55	18.01	.9	2
2013-12-20 14:40:00	16.15	12.6	18.72	1.1	2
2013-12-20 14:50:00	16.72	13.67	18.36	.81	2
2013-12-20 15:00:00	15.8	12.95	19.08	.96	2
2013-12-20 15:10:00	15.74	13.06	17.6	.85	2
2013-12-20 15:20:00	14.71	12.19	17.04	.96	2
2013-12-20 15:30:00	15.09	12.6	17.55	1.07	2
2013-12-20 15:40:00	14.41	11.73	16.17	.91	2
2013-12-20 15:50:00	14.43	12.03	16.68	.77	2
2013-12-20 16:00:00	15.14	12.65	16.83	.88	2
2013-12-20 16:10:00	15.17	12.44	17.55	1.08	2
2013-12-20 16:20:00	14.86	12.09	17.14	1.02	2
2013-12-20 16:30:00	14.84	12.03	17.14	1.16	2
2013-12-20 16:40:00	14.81	11.88	17.45	1.25	2
2013-12-20 16:50:00	15.86	13.31	18.21	.96	2
2013-12-20 17:00:00	15.5	12.09	18.82	1.5	2
2013-12-20 17:10:00	16.46	13	18.98	1.1	2
2013-12-20 17:20:00	17.17	12.85	19.85	1.32	2
2013-12-20 17:30:00	16.46	13.62	18.77	1.02	2
2013-12-20 17:40:00	17.12	13.67	19.39	1.17	2
2013-12-20 17:50:00	17.07	13.21	20.2	1.21	2
2013-12-20 18:00:00	15.82	12.24	18.57	1.21	2
2013-12-20 18:10:00	16.83	13.62	19.54	1.16	2
2013-12-20 18:20:00	16.55	13.72	19.64	1.11	2
2013-12-20 18:30:00	16.61	13.46	19.59	1.12	2
2013-12-20 18:40:00	17.04	14.08	20.05	1.26	2
2013-12-20 18:50:00	16.57	12.95	20.3	1.52	2
2013-12-20 19:00:00	17.12	14.08	20.15	1.23	2
2013-12-20 19:10:00	17.77	14.13	20.51	1.16	2
2013-12-20 19:20:00	17.96	14.54	21.48	1.11	2
2013-12-20 19:30:00	17.34	14.08	20.41	1.14	2
2013-12-20 19:40:00	16.68	14.03	19.69	.9	2
2013-12-20 19:50:00	16.88	13.31	19.54	.93	2
2013-12-20 20:00:00	17.09	13.67	19.39	1.04	2
2013-12-20 20:10:00	17.7	14.33	20.46	.91	2
2013-12-20 20:20:00	16.33	12.7	19.95	1.33	2
2013-12-20 20:30:00	17.24	14.94	19.64	.84	2
2013-12-20 20:40:00	17.35	14.43	20.1	.97	2
2013-12-20 20:50:00	17.04	14.33	20.1	1.11	2
2013-12-20 21:00:00	16.82	13.52	21.02	1.31	2
2013-12-20 21:10:00	17.53	14.23	20.1	1.05	2
2013-12-20 21:20:00	17.72	14.13	21.33	1.2	2
2013-12-20 21:30:00	17.18	13.36	20.87	1.35	2
2013-12-20 21:40:00	17.45	14.33	20.87	1.2	2
2013-12-20 21:50:00	18.1	15.15	20.71	1.04	2
2013-12-20 22:00:00	18.22	14.59	21.33	1.29	2
2013-12-20 22:10:00	17.61	14.33	22.04	1.32	2
2013-12-20 22:20:00	18.06	14.79	22.5	1.42	2
2013-12-20 22:30:00	18.48	14.84	22.24	1.23	2
2013-12-20 22:40:00	18.81	16.02	21.99	1.13	2
2013-12-20 22:50:00	19.36	15.4	23.16	1.23	2
2013-12-20 23:00:00	19.08	16.17	22.45	1	2
2013-12-20 23:10:00	19.51	16.07	23.11	1.31	2
2013-12-20 23:20:00	18.4	14.84	21.27	1.3	2
2013-12-20 23:30:00	18.96	14.69	21.48	1.11	2
2013-12-20 23:40:00	18.56	15.3	21.63	1.14	2
2013-12-20 23:50:00	19.57	14.94	22.76	1.56	2
2013-12-21 00:00:00	20.4	16.42	23.67	1.43	2
2013-12-21 00:10:00	18.71	15.51	22.19	1.15	2
2013-12-21 00:20:00	19.57	15.35	23.42	1.38	2
2013-12-21 00:30:00	19.59	15.66	24.59	1.44	2
2013-12-21 00:40:00	19.19	14.84	24.03	1.67	2
2013-12-21 00:50:00	19.56	15.66	23.78	1.51	2
2013-12-21 01:00:00	19.89	14.89	24.18	1.49	2
2013-12-21 01:10:00	19.68	16.37	25.05	1.41	2
2013-12-21 01:20:00	19.76	15.05	23.32	1.61	2
2013-12-21 01:30:00	19.89	15.86	22.91	1.43	2
2013-12-21 01:40:00	19.13	16.02	22.86	1.35	2
2013-12-21 01:50:00	19.85	14.69	23.93	1.62	2
2013-12-21 02:00:00	19.9	15.91	23.62	1.41	2
2013-12-21 02:10:00	20.56	16.37	24.9	1.58	2
2013-12-21 02:20:00	20.61	16.02	24.13	1.58	2
2013-12-21 02:30:00	20.42	16.42	24.24	1.5	2
2013-12-21 02:40:00	21.19	17.04	26.53	1.88	2
2013-12-21 02:50:00	21.14	16.88	25.1	1.68	2
2013-12-21 03:00:00	21.39	17.04	25.05	1.43	2
2013-12-21 03:10:00	20.83	16.17	25.05	1.75	2
2013-12-21 03:20:00	21.16	16.53	26.33	1.58	2
2013-12-21 03:30:00	21.46	16.83	25.56	1.42	2
2013-12-21 03:40:00	22.66	16.88	28.73	2.04	2
2013-12-21 03:50:00	22.12	16.27	25.46	1.46	2
2013-12-21 04:00:00	21.46	16.22	25.97	1.63	2
2013-12-21 04:10:00	21.6	18.11	25.82	1.4	2
2013-12-21 04:20:00	21.41	16.99	25.66	1.79	2
2013-12-21 04:30:00	21.54	17.24	24.69	1.5	2
2013-12-21 04:40:00	21.63	17.09	25.82	1.59	2
2013-12-21 04:50:00	21.96	17.75	26.02	1.53	2
2013-12-21 05:00:00	21.72	17.96	25.26	1.3	2
2013-12-21 05:10:00	22.01	17.19	26.94	1.76	2
2013-12-21 05:20:00	21.41	17.96	25.46	1.3	2
2013-12-21 05:30:00	22.01	18.01	26.79	1.69	2
2013-12-21 05:40:00	22.93	18.72	27.81	1.65	2
2013-12-21 05:50:00	22.86	18.01	26.53	1.64	2
2013-12-21 06:00:00	22.33	17.75	26.12	1.42	2
2013-12-21 06:10:00	21.65	16.68	25.46	1.67	2
2013-12-21 06:20:00	21.72	16.37	26.12	1.88	2
2013-12-21 06:30:00	22.5	17.85	25.82	1.3	2
2013-12-21 06:40:00	21.92	17.14	26.79	1.74	2
2013-12-21 06:50:00	21.33	17.91	24.34	1.32	2
2013-12-21 07:00:00	21.1	17.7	25.31	1.24	2
2013-12-21 07:10:00	20.54	16.99	24.18	1.31	2
2013-12-21 07:20:00	21.13	17.19	24.64	1.28	2
2013-12-21 07:30:00	20.33	17.34	23.83	1.14	2
2013-12-21 07:40:00	20.79	17.29	24.39	1.17	2
2013-12-21 07:50:00	20.95	17.09	24.75	1.46	2
2013-12-21 08:00:00	20.96	16.68	24.9	1.46	2
2013-12-21 08:10:00	20.65	15.71	24.24	1.68	2
2013-12-21 08:20:00	21.32	18.16	24.8	1.14	2
2013-12-21 08:30:00	20.31	16.32	23.62	1.35	2
2013-12-21 08:40:00	19.98	16.63	23.78	1.42	2
2013-12-21 08:50:00	19.77	14.38	22.65	1.29	2
2013-12-21 09:00:00	19.96	16.02	23.11	1.36	2
2013-12-21 09:10:00	20.15	16.68	24.54	1.44	2
2013-12-21 09:20:00	22.55	19.13	25.87	1.26	2
2013-12-21 09:30:00	21.83	17.96	25.26	1.25	2
2013-12-21 09:40:00	20.17	15.97	23.88	1.38	2
2013-12-21 09:50:00	20.5	16.58	24.64	1.22	2
2013-12-21 10:00:00	20.44	16.42	23.47	1.22	2
2013-12-21 10:10:00	19.54	15.71	24.08	1.48	2
2013-12-21 10:20:00	20.61	16.17	24.18	1.27	2
2013-12-21 10:30:00	20.68	16.22	24.95	1.56	2
2013-12-21 10:40:00	19.7	16.17	23.37	1.27	2
2013-12-21 10:50:00	19.72	15.35	24.34	1.45	2
2013-12-21 11:00:00	19.15	15.76	22.3	1.25	2
2013-12-21 11:10:00	20.35	16.88	23.83	1.35	2
2013-12-21 11:20:00	19.21	15.3	21.73	1.16	2
2013-12-21 11:30:00	19.45	15.4	22.3	1.17	2
2013-12-21 11:40:00	18.64	15.05	23.78	1.26	2
2013-12-21 11:50:00	19.16	16.48	22.6	1.06	2
2013-12-21 12:00:00	19.14	15.71	22.45	1.18	2
2013-12-21 12:10:00	19.17	14.59	22.04	1.23	2
2013-12-21 12:20:00	19.34	16.12	22.76	1.11	2
2013-12-21 12:30:00	18.96	14.74	22.5	1.41	2
2013-12-21 12:40:00	19.11	15.35	22.86	1.24	2
2013-12-21 12:50:00	19.3	15.61	22.76	1.22	2
2013-12-21 13:00:00	19.05	15.25	23.21	1.24	2
2013-12-21 13:10:00	19.44	15.91	23.01	1.16	2
2013-12-21 13:20:00	19.33	15.86	23.37	1.26	2
2013-12-21 13:30:00	19.83	15.76	23.57	1.62	2
2013-12-21 13:40:00	19.93	16.53	22.5	1.15	2
2013-12-21 13:50:00	19.56	15.61	22.91	1.39	2
2013-12-21 14:00:00	19.74	16.48	22.91	1.19	2
2013-12-21 14:10:00	19.08	15.61	22.3	1.17	2
2013-12-21 14:20:00	19.25	16.22	22.09	1.03	2
2013-12-21 14:30:00	19.65	16.27	22.81	1.24	2
2013-12-21 14:40:00	19.87	16.02	23.01	1.29	2
2013-12-21 14:50:00	19.9	15.91	23.62	1.67	2
2013-12-21 15:00:00	19.9	16.42	23.52	1.23	2
2013-12-21 15:10:00	19.47	15.4	24.18	1.5	2
2013-12-21 15:20:00	18.73	14.69	22.76	1.52	2
2013-12-21 15:30:00	19.13	15.1	22.55	1.41	2
2013-12-21 15:40:00	19.63	15.86	23.62	1.39	2
2013-12-21 15:50:00	20.23	16.27	23.42	1.37	2
2013-12-21 16:00:00	20.09	16.12	23.37	1.46	2
2013-12-21 16:10:00	19.5	16.68	22.55	1.12	2
2013-12-21 16:20:00	18.74	14.13	22.04	1.43	2
2013-12-21 16:30:00	18.33	13.77	21.68	1.52	2
2013-12-21 16:40:00	18.55	14.64	23.06	1.59	2
2013-12-21 16:50:00	20.3	16.58	23.83	1.28	2
2013-12-21 17:00:00	17.99	13.46	22.5	1.76	2
2013-12-21 17:10:00	17.66	14.03	21.33	1.38	2
2013-12-21 17:20:00	17.15	13.97	20.46	1.37	2
2013-12-21 17:30:00	17.08	13.67	21.27	1.44	2
2013-12-21 17:40:00	17.34	12.14	21.12	1.45	2
2013-12-21 17:50:00	17.57	13.16	22.65	1.55	2
2013-12-21 18:00:00	18.75	14.89	23.57	1.58	2
2013-12-21 18:10:00	21.34	16.17	25.15	1.74	2
2013-12-21 18:20:00	22.2	18.01	26.28	1.29	2
2013-12-21 18:30:00	20.13	16.63	23.37	1.17	2
2013-12-21 18:40:00	20.3	16.68	23.73	1.29	2
2013-12-21 18:50:00	20.71	15.56	24.54	1.56	2
2013-12-21 19:00:00	19.68	16.17	22.76	1.21	2
2013-12-21 19:10:00	19.56	16.53	23.21	1.14	2
2013-12-21 19:20:00	19.75	16.42	24.34	1.38	2
2013-12-21 19:30:00	19.8	15.66	23.11	1.24	2
2013-12-21 19:40:00	19.58	16.27	24.34	1.27	2
2013-12-21 19:50:00	19.44	15.45	23.01	1.34	2
2013-12-21 20:00:00	18.59	15.25	22.04	1.19	2
2013-12-21 20:10:00	18.85	15.3	21.73	1.16	2
2013-12-21 20:20:00	18.4	14.89	21.53	1.02	2
2013-12-21 20:30:00	17.97	14.54	21.17	1.22	2
2013-12-21 20:40:00	17.81	14.89	21.07	1.12	2
2013-12-21 20:50:00	18.46	14.43	21.48	1.35	2
2013-12-21 21:00:00	18.26	14.48	21.79	1.21	2
2013-12-21 21:10:00	18.69	14.54	22.4	1.25	2
2013-12-21 21:20:00	19.11	14.89	22.5	1.37	2
2013-12-21 21:30:00	18.94	15.4	23.42	1.17	2
2013-12-21 21:40:00	19.9	15.56	23.01	1.22	2
2013-12-21 21:50:00	20.41	14.89	24.69	1.64	2
2013-12-21 22:00:00	20.35	15.91	25.46	1.49	2
2013-12-21 22:10:00	20.49	16.02	23.62	1.38	2
2013-12-21 22:20:00	21.68	18.11	26.33	1.65	2
2013-12-21 22:30:00	21.77	17.7	25.72	1.36	2
2013-12-21 22:40:00	22.82	18.06	26.18	1.45	2
2013-12-21 22:50:00	23.25	18.31	27.86	1.69	2
2013-12-21 23:00:00	22.92	18.88	28.12	1.68	2
2013-12-21 23:10:00	23.19	17.65	27.4	1.68	2
2013-12-21 23:20:00	23.46	19.03	28.88	1.78	2
2013-12-21 23:30:00	22.77	18.36	26.12	1.53	2
2013-12-21 23:40:00	23.33	18.01	28.06	1.86	2
2013-12-21 23:50:00	23.05	19.44	28.12	1.64	2
2013-12-22 00:00:00	23.18	17.75	26.53	-999	2
2013-12-22 00:10:00	-999	-999	-999	-999	2
2013-12-22 00:20:00	22.52	17.6	26.79	1.45	2
2013-12-22 00:30:00	21.81	17.19	25.31	1.5	2
2013-12-22 00:40:00	21.74	17.5	25.36	1.38	2
2013-12-22 00:50:00	22.4	18.16	26.84	1.56	2
2013-12-22 01:00:00	22.49	17.65	26.02	1.35	2
2013-12-22 01:10:00	21.07	17.5	25.72	1.4	2
2013-12-22 01:20:00	20.26	16.02	23.93	1.34	2
2013-12-22 01:30:00	21.03	17.55	25.15	1.3	2
2013-12-22 01:40:00	20.29	15.51	24.29	1.53	2
2013-12-22 01:50:00	20.74	16.63	24.03	1.37	2
2013-12-22 02:00:00	19.7	15.25	22.91	1.57	2
2013-12-22 02:10:00	18.82	14.74	21.89	1.33	2
2013-12-22 02:20:00	17.81	13.82	21.02	1.39	2
2013-12-22 02:30:00	18.91	14.89	21.53	1.2	2
2013-12-22 02:40:00	17.12	14.54	20.1	1.05	2
2013-12-22 02:50:00	15.68	13.06	18.31	.96	2
2013-12-22 03:00:00	15.89	12.44	21.33	1.95	2
2013-12-22 03:10:00	18.38	13.82	22.19	1.39	2
2013-12-22 03:20:00	18.87	15.15	24.08	1.65	2
2013-12-22 03:30:00	19.05	14.74	22.76	1.53	2
2013-12-22 03:40:00	20.35	16.94	23.32	1.14	2
2013-12-22 03:50:00	18.83	14.89	21.84	1.34	2
2013-12-22 04:00:00	18.72	15.51	21.38	1.01	2
2013-12-22 04:10:00	16.71	12.85	19.9	1.03	2
2013-12-22 04:20:00	16.17	12.9	18.72	.98	2
2013-12-22 04:30:00	16.11	13.77	18.26	.81	2
2013-12-22 04:40:00	15.44	13.16	17.29	.85	2
2013-12-22 04:50:00	15.02	12.6	17.7	.83	2
2013-12-22 05:00:00	17.08	13	19.39	1.09	2
2013-12-22 05:10:00	16.76	13.06	19.74	1.19	2
2013-12-22 05:20:00	16.52	13.87	19.95	.98	2
2013-12-22 05:30:00	17.47	14.89	19.49	.77	2
2013-12-22 05:40:00	16.92	13.72	19.28	.88	2
2013-12-22 05:50:00	16.26	13.31	18.57	1.05	2
2013-12-22 06:00:00	16.36	13.26	18.88	.87	2
2013-12-22 06:10:00	16.38	13.41	18.93	.89	2
2013-12-22 06:20:00	17.06	13.92	19.28	1.04	2
2013-12-22 06:30:00	16.69	14.33	19.08	.85	2
2013-12-22 06:40:00	16.99	14.38	19.69	1.06	2
2013-12-22 06:50:00	17.23	14.74	19.49	.83	2
2013-12-22 07:00:00	16.88	13.77	20.05	1.07	2
2013-12-22 07:10:00	16.27	13.57	18.21	.85	2
2013-12-22 07:20:00	16	12.55	18.93	1.03	2
2013-12-22 07:30:00	15.21	11.63	18.82	1.14	2
2013-12-22 07:40:00	16.05	12.85	18.67	1.02	2
2013-12-22 07:50:00	16.59	14.33	19.39	.93	2
2013-12-22 08:00:00	17.3	13.92	19.95	.99	2
2013-12-22 08:10:00	17.34	14.23	20.1	.88	2
2013-12-22 08:20:00	17.75	14.54	20.97	1.21	2
2013-12-22 08:30:00	18.32	14.69	21.33	1.09	2
2013-12-22 08:40:00	18.45	14.84	22.35	1.43	2
2013-12-22 08:50:00	18.55	14.54	22.55	1.25	2
2013-12-22 09:00:00	17.95	14.33	21.94	1.43	2
2013-12-22 09:10:00	16.98	14.03	21.33	1.06	2
2013-12-22 09:20:00	18.09	14.84	21.07	1.15	2
2013-12-22 09:30:00	17.65	13.36	21.58	1.31	2
2013-12-22 09:40:00	17.38	14.38	20.71	1.2	2
2013-12-22 09:50:00	18.14	14.03	21.99	1.55	2
2013-12-22 10:00:00	17.36	13.72	22.14	1.38	2
2013-12-22 10:10:00	17.34	13.92	20.97	1.24	2
2013-12-22 10:20:00	17.55	14.33	20.76	1.24	2
2013-12-22 10:30:00	18.39	14.38	22.4	1.63	2
2013-12-22 10:40:00	18.71	15.61	21.53	1.05	2
2013-12-22 10:50:00	18.69	14.08	21.84	1.42	2
2013-12-22 11:00:00	18.72	15.91	21.84	1.08	2
2013-12-22 11:10:00	17.36	14.13	19.95	1.01	2
2013-12-22 11:20:00	17.32	14.89	19.69	.91	2
2013-12-22 11:30:00	17.46	14.48	20.36	1.16	2
2013-12-22 11:40:00	17.66	14.89	20.51	-999	2
2013-12-22 11:50:00	17.61	15.25	20.36	.85	2
2013-12-22 12:00:00	17.56	13.77	20.92	1.23	2
2013-12-22 12:10:00	18.41	14.28	21.89	1.18	2
2013-12-22 12:20:00	19.21	15.4	23.42	1.33	2
2013-12-22 12:30:00	20.39	17.34	23.27	1.07	2
2013-12-22 12:40:00	19.64	15.71	23.98	1.44	2
2013-12-22 12:50:00	19.13	15.71	22.91	1.24	2
2013-12-22 13:00:00	19.77	16.42	23.57	1.2	2
2013-12-22 13:10:00	19.87	15.71	23.73	1.22	2
2013-12-22 13:20:00	20.09	16.12	23.88	1.56	2
2013-12-22 13:30:00	20.46	15.15	24.85	1.8	2
2013-12-22 13:40:00	21.44	16.73	25.21	1.38	2
2013-12-22 13:50:00	22.15	17.34	28.47	1.67	2
2013-12-22 14:00:00	22.98	18.42	27.5	1.52	2
2013-12-22 14:10:00	21.07	17.5	24.9	1.43	2
2013-12-22 14:20:00	20.69	16.88	23.73	1.25	2
2013-12-22 14:30:00	19.36	16.42	23.42	1.15	2
2013-12-22 14:40:00	18.64	15.2	22.45	1.17	2
2013-12-22 14:50:00	17.27	14.59	19.49	.81	2
2013-12-22 15:00:00	17.05	14.69	18.98	.83	2
2013-12-22 15:10:00	16.39	14.18	18.88	.79	2
2013-12-22 15:20:00	16.18	13.67	18.31	.86	2
2013-12-22 15:30:00	15.42	13.31	18.11	.92	2
2013-12-22 15:40:00	14.65	12.24	16.68	.81	2
2013-12-22 15:50:00	14.93	12.09	17.96	1.1	2
2013-12-22 16:00:00	16.35	13.06	18.62	1.15	2
2013-12-22 16:10:00	15.53	12.34	18.21	1.08	2
2013-12-22 16:20:00	16.04	13.16	19.08	1.16	2
2013-12-22 16:30:00	16.32	13.26	19.08	1.05	2
2013-12-22 16:40:00	15.38	12.95	18.52	.86	2
2013-12-22 16:50:00	15.94	12.39	19.49	1.3	2
2013-12-22 17:00:00	15.78	12.9	17.85	.91	2
2013-12-22 17:10:00	15.45	12.49	17.8	.96	2
2013-12-22 17:20:00	15.64	12.7	19.08	1.18	2
2013-12-22 17:30:00	16.34	13.52	19.08	1.05	2
2013-12-22 17:40:00	15.14	12.9	17.55	.85	2
2013-12-22 17:50:00	14.71	12.24	17.34	.87	2
2013-12-22 18:00:00	13.91	11.83	15.97	.79	2
2013-12-22 18:10:00	14.08	11.32	16.53	.91	2
2013-12-22 18:20:00	14.66	12.44	16.37	.65	2
2013-12-22 18:30:00	14.37	11.68	17.09	.93	2
2013-12-22 18:40:00	15.05	12.8	18.01	.89	2
2013-12-22 18:50:00	15.08	11.83	18.16	1.4	2
2013-12-22 19:00:00	15.14	12.29	18.88	1.17	2
2013-12-22 19:10:00	14.76	11.98	17.29	.87	2
2013-12-22 19:20:00	16.8	13.62	19.9	1.09	2
2013-12-22 19:30:00	16.09	13.62	18.36	.97	2
2013-12-22 19:40:00	15.48	12.6	17.34	.89	2
2013-12-22 19:50:00	13.79	10.5	17.65	1.22	2
2013-12-22 20:00:00	14.9	11.42	18.36	1.36	2
2013-12-22 20:10:00	16.76	13.67	19.69	1.07	2
2013-12-22 20:20:00	16.87	13.31	19.69	1.13	2
2013-12-22 20:30:00	16.59	13	19.85	1.05	2
2013-12-22 20:40:00	17.57	13.82	21.43	1.27	2
2013-12-22 20:50:00	16.52	13.46	19.54	1.2	2
2013-12-22 21:00:00	16.14	13.62	19.13	1.16	2
2013-12-22 21:10:00	16.11	13.31	18.82	1.19	2
2013-12-22 21:20:00	15.78	12.29	17.96	1.02	2
2013-12-22 21:30:00	15.21	13.11	17.85	.85	2
2013-12-22 21:40:00	15.12	11.83	17.91	.88	2
2013-12-22 21:50:00	15.12	12.8	17.5	.98	2
2013-12-22 22:00:00	15.59	13	18.16	.94	2
2013-12-22 22:10:00	15.12	12.29	17.85	.95	2
2013-12-22 22:20:00	15.66	12.24	18.26	1.03	2
2013-12-22 22:30:00	14.68	11.98	16.88	.71	2
2013-12-22 22:40:00	14.4	12.34	16.37	.7	2
2013-12-22 22:50:00	15.62	13.26	18.26	1.01	2
2013-12-22 23:00:00	16.68	13.72	19.9	1.28	2
2013-12-22 23:10:00	17.44	14.28	20.56	1	2
2013-12-22 23:20:00	17.43	13.11	21.79	1.9	2
2013-12-22 23:30:00	18.43	14.59	21.53	1.4	2
2013-12-22 23:40:00	17.34	14.43	20.05	1	2
2013-12-22 23:50:00	18.36	14.94	20.61	1.04	2
2013-12-23 00:00:00	17.96	14.03	20.56	1.11	2
2013-12-23 00:10:00	18.78	14.38	21.73	1.24	2
2013-12-23 00:20:00	16.58	12.55	19.33	1.45	2
2013-12-23 00:30:00	18.07	14.28	20	1.05	2
2013-12-23 00:40:00	18.25	14.38	19.9	.96	2
2013-12-23 00:50:00	18.2	15.91	19.95	.82	2
2013-12-23 01:00:00	17.38	14.59	20.36	1.02	2
2013-12-23 01:10:00	18.02	14.89	20.1	.9	2
2013-12-23 01:20:00	16.87	14.08	19.08	.94	2
2013-12-23 01:30:00	17.42	13.46	20.51	1.33	2
2013-12-23 01:40:00	17.21	13.36	20.3	1.21	2
2013-12-23 01:50:00	16.49	13.11	19.03	1.19	2
2013-12-23 02:00:00	16.93	13.82	19.23	1.15	2
2013-12-23 02:10:00	16.27	12.65	18.93	1.29	2
2013-12-23 02:20:00	16.82	13.77	19.49	1.01	2
2013-12-23 02:30:00	17.04	13.06	20.82	1.55	2
2013-12-23 02:40:00	16.29	13.41	18.62	1.06	2
2013-12-23 02:50:00	16.08	12.49	18.93	1.21	2
2013-12-23 03:00:00	18.7	13.82	23.57	2	2
2013-12-23 03:10:00	15.04	12.6	17.19	.86	2
