# Station: FINO1
# Parameter: Windgeschwindigkeit_U_Anemometer_60m
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Variance	Quality
# Data:
2013-12-20 16:00:00	14.13	-999.99	-999.99	.9	2
2013-12-20 16:10:00	14.25	-999.99	-999.99	1	2
2013-12-20 16:20:00	13.85	-999.99	-999.99	.99	2
2013-12-20 16:30:00	13.98	-999.99	-999.99	1.15	2
2013-12-20 16:40:00	13.84	-999.99	-999.99	1.35	2
2013-12-20 16:50:00	15.02	-999.99	-999.99	.84	2
2013-12-20 17:00:00	14.56	-999.99	-999.99	1.38	2
2013-12-20 17:10:00	15.51	-999.99	-999.99	1.07	2
2013-12-20 17:20:00	16.19	-999.99	-999.99	1.28	2
2013-12-20 17:30:00	15.47	-999.99	-999.99	1.12	2
2013-12-20 17:40:00	15.99	-999.99	-999.99	1.22	2
2013-12-20 17:50:00	15.99	-999.99	-999.99	1.17	2
2013-12-20 18:00:00	14.95	-999.99	-999.99	1.19	2
2013-12-20 18:10:00	15.96	-999.99	-999.99	1.21	2
2013-12-20 18:20:00	15.55	-999.99	-999.99	1.12	2
2013-12-20 18:30:00	15.71	-999.99	-999.99	1.17	2
2013-12-20 18:40:00	16.31	-999.99	-999.99	1.08	2
2013-12-20 18:50:00	15.76	-999.99	-999.99	1.41	2
2013-12-20 19:00:00	16.15	-999.99	-999.99	1.24	2
2013-12-20 19:10:00	16.98	-999.99	-999.99	1.16	2
2013-12-20 19:20:00	16.94	-999.99	-999.99	1.17	2
2013-12-20 19:30:00	16.5	-999.99	-999.99	1.02	2
2013-12-20 19:40:00	15.88	-999.99	-999.99	.91	2
2013-12-20 19:50:00	16.08	-999.99	-999.99	.95	2
2013-12-20 20:00:00	16.35	-999.99	-999.99	1.01	2
2013-12-20 20:10:00	16.98	-999.99	-999.99	.98	2
2013-12-20 20:20:00	15.55	-999.99	-999.99	1.28	2
2013-12-20 20:30:00	16.43	-999.99	-999.99	.94	2
2013-12-20 20:40:00	16.61	-999.99	-999.99	.98	2
2013-12-20 20:50:00	16.4	-999.99	-999.99	1.04	2
2013-12-20 21:00:00	16.12	-999.99	-999.99	1.2	2
2013-12-20 21:10:00	16.69	-999.99	-999.99	1.12	2
2013-12-20 21:20:00	16.92	-999.99	-999.99	1.2	2
2013-12-20 21:30:00	16.38	-999.99	-999.99	1.24	2
2013-12-20 21:40:00	16.67	-999.99	-999.99	1.17	2
2013-12-20 21:50:00	17.27	-999.99	-999.99	1.01	2
2013-12-20 22:00:00	17.38	-999.99	-999.99	1.29	2
2013-12-20 22:10:00	16.88	-999.99	-999.99	1.29	2
2013-12-20 22:20:00	17.29	-999.99	-999.99	1.47	2
2013-12-20 22:30:00	17.93	-999.99	-999.99	1.23	2
2013-12-20 22:40:00	18.07	-999.99	-999.99	1.43	2
2013-12-20 22:50:00	18.67	-999.99	-999.99	1.34	2
2013-12-20 23:00:00	18.31	-999.99	-999.99	1.14	2
2013-12-20 23:10:00	18.81	-999.99	-999.99	1.27	2
2013-12-20 23:20:00	17.71	-999.99	-999.99	1.47	2
2013-12-20 23:30:00	18.39	-999.99	-999.99	1.22	2
2013-12-20 23:40:00	17.96	-999.99	-999.99	1.24	2
2013-12-20 23:50:00	19.03	-999.99	-999.99	1.56	2
2013-12-21 00:00:00	19.89	-999.99	-999.99	1.52	2
2013-12-21 00:10:00	18.2	-999.99	-999.99	1.23	2
2013-12-21 00:20:00	18.98	-999.99	-999.99	1.45	2
2013-12-21 00:30:00	18.92	-999.99	-999.99	1.53	2
2013-12-21 00:40:00	18.53	-999.99	-999.99	1.77	2
2013-12-21 00:50:00	19.08	-999.99	-999.99	1.51	2
2013-12-21 01:00:00	19.2	-999.99	-999.99	1.6	2
2013-12-21 01:10:00	19.16	-999.99	-999.99	1.45	2
2013-12-21 01:20:00	19.26	-999.99	-999.99	1.54	2
2013-12-21 01:30:00	19.35	-999.99	-999.99	1.36	2
2013-12-21 01:40:00	18.43	-999.99	-999.99	1.28	2
2013-12-21 01:50:00	19.35	-999.99	-999.99	1.58	2
2013-12-21 02:00:00	19.29	-999.99	-999.99	1.46	2
2013-12-21 02:10:00	19.87	-999.99	-999.99	1.55	2
2013-12-21 02:20:00	19.92	-999.99	-999.99	1.67	2
2013-12-21 02:30:00	19.91	-999.99	-999.99	1.58	2
2013-12-21 02:40:00	20.73	-999.99	-999.99	1.96	2
2013-12-21 02:50:00	20.59	-999.99	-999.99	1.77	2
2013-12-21 03:00:00	20.92	-999.99	-999.99	1.52	2
2013-12-21 03:10:00	20.54	-999.99	-999.99	1.82	2
2013-12-21 03:20:00	20.71	-999.99	-999.99	1.65	2
2013-12-21 03:30:00	21.1	-999.99	-999.99	1.54	2
2013-12-21 03:40:00	21.78	-999.99	-999.99	2.18	2
2013-12-21 03:50:00	21.84	-999.99	-999.99	1.57	2
2013-12-21 04:00:00	21.03	-999.99	-999.99	1.65	2
2013-12-21 04:10:00	21	-999.99	-999.99	1.53	2
2013-12-21 04:20:00	21.04	-999.99	-999.99	1.92	2
