# Station: FINO1
# Parameter: Windgeschwindigkeit_40m
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Variance	Quality
2013-12-20 08:40:00	13.76	11.26	16.53	1.03	2
2013-12-20 08:50:00	13.27	10.86	15.44	.91	2
2013-12-20 09:00:00	13.48	10.81	15.49	.84	2
2013-12-20 09:10:00	13.06	11.01	14.84	.69	2
2013-12-20 09:20:00	12.14	9.77	14.39	.77	2
2013-12-20 09:30:00	13.37	11.41	15.19	.71	2
2013-12-20 09:40:00	13.28	11.26	15.14	.69	2
2013-12-20 09:50:00	13.75	10.71	15.49	.85	2
2013-12-20 10:00:00	13.88	11.21	15.69	.79	2
2013-12-20 10:10:00	13.96	11.46	15.79	.71	2
2013-12-20 10:20:00	12.67	10.66	14.79	.91	2
2013-12-20 10:30:00	14.02	11.01	16.43	.82	2
2013-12-20 10:40:00	14.83	11.86	17.03	1.1	2
2013-12-20 10:50:00	14.56	11.36	16.58	.97	2
2013-12-20 11:00:00	14.75	12.11	17.18	.87	2
2013-12-20 11:10:00	13.55	10.02	16.33	1.29	2
2013-12-20 11:20:00	13.74	11.01	15.98	.94	2
2013-12-20 11:30:00	13.34	10.56	16.18	1.11	2
2013-12-20 11:40:00	14.04	10.71	17.28	1.47	2
2013-12-20 11:50:00	15.67	12.7	17.63	.86	2
2013-12-20 12:00:00	15.31	12.21	17.58	1.3	2
2013-12-20 12:10:00	14.08	10.86	16.48	1.11	2
2013-12-20 12:20:00	14.45	11.71	16.68	.95	2
2013-12-20 12:30:00	14.96	11.76	17.03	1.03	2
2013-12-20 12:40:00	15.27	12.06	18.42	1.18	2
2013-12-20 12:50:00	14.47	11.96	16.78	.91	2
2013-12-20 13:00:00	14.06	10.17	16.53	1.18	2
2013-12-20 13:10:00	14.42	11.56	17.58	1.16	2
2013-12-20 13:20:00	14.55	11.51	17.63	1.06	2
2013-12-20 13:30:00	13.91	11.46	16.18	.87	2
2013-12-20 13:40:00	14.88	12.16	16.93	.82	2
2013-12-20 13:50:00	14.61	11.56	17.97	1.38	2
2013-12-20 14:00:00	15.14	11.61	17.73	1.22	2
2013-12-20 14:10:00	14.58	11.66	17.68	1.27	2
2013-12-20 14:20:00	13.93	10.96	16.33	1.04	2
2013-12-20 14:30:00	14.8	12.01	17.23	1	2
2013-12-20 14:40:00	15.02	11.61	18.02	1.27	2
2013-12-20 14:50:00	15.41	12.11	18.07	1.09	2
2013-12-20 15:00:00	14.8	11.66	17.23	1.05	2
2013-12-20 15:10:00	14.8	12.21	16.93	1.03	2
2013-12-20 15:20:00	13.71	11.11	16.48	1.01	2
2013-12-20 15:30:00	14	10.96	17.13	1.22	2
2013-12-20 15:40:00	13.55	11.31	15.59	.86	2
2013-12-20 15:50:00	13.54	11.01	15.69	.84	2
2013-12-20 16:00:00	13.93	11.26	16.18	.93	2
2013-12-20 16:10:00	14.04	10.91	16.78	1.14	2
2013-12-20 16:20:00	13.71	11.01	16.58	1	2
2013-12-20 16:30:00	13.84	10.61	16.58	1.22	2
2013-12-20 16:40:00	13.64	9.62	16.68	1.43	2
2013-12-20 16:50:00	14.76	12.01	17.13	.85	2
2013-12-20 17:00:00	14.39	10.81	17.73	1.37	2
2013-12-20 17:10:00	15.17	12.4	18.17	1.1	2
2013-12-20 17:20:00	16.03	12.55	18.67	1.16	2
2013-12-20 17:30:00	15.41	12.16	18.17	1.15	2
2013-12-20 17:40:00	15.75	11.91	18.32	1.24	2
2013-12-20 17:50:00	15.77	11.91	18.52	1.17	2
2013-12-20 18:00:00	14.6	11.81	17.53	1.07	2
2013-12-20 18:10:00	15.49	12.35	18.97	1.22	2
2013-12-20 18:20:00	15.3	12.25	18.57	1.19	2
2013-12-20 18:30:00	15.45	11.71	18.02	1.17	2
2013-12-20 18:40:00	15.95	12.75	18.92	1.11	2
2013-12-20 18:50:00	15.42	12.25	18.87	1.43	2
2013-12-20 19:00:00	15.8	11.76	18.62	1.37	2
2013-12-20 19:10:00	16.6	13.15	19.91	1.24	2
2013-12-20 19:20:00	16.61	12.7	19.47	1.18	2
2013-12-20 19:30:00	16.09	12.7	19.37	1.14	2
2013-12-20 19:40:00	15.28	12.45	17.77	.97	2
2013-12-20 19:50:00	15.56	12.7	18.27	.92	2
2013-12-20 20:00:00	15.79	12.55	18.47	1.08	2
2013-12-20 20:10:00	16.51	12.75	18.92	1.11	2
2013-12-20 20:20:00	15.13	11.66	18.72	1.29	2
2013-12-20 20:30:00	15.86	12.95	19.17	.99	2
2013-12-20 20:40:00	16.1	13.2	18.42	.98	2
2013-12-20 20:50:00	15.71	12.65	19.02	1.13	2
2013-12-20 21:00:00	15.53	11.26	19.17	1.32	2
2013-12-20 21:10:00	16.02	13.25	18.92	1.1	2
2013-12-20 21:20:00	16.36	13.1	20.41	1.18	2
2013-12-20 21:30:00	15.94	12.8	18.97	1.17	2
2013-12-20 21:40:00	16.17	13.1	19.81	1.13	2
2013-12-20 21:50:00	16.76	13.45	20.06	1.08	2
2013-12-20 22:00:00	16.67	13.5	20.11	1.22	2
2013-12-20 22:10:00	16.23	13.35	20.11	1.28	2
2013-12-20 22:20:00	16.83	12.95	20.71	1.43	2
2013-12-20 22:30:00	17.09	13.45	20.56	1.3	2
2013-12-20 22:40:00	17.1	13.5	20.26	1.37	2
2013-12-20 22:50:00	17.84	14.39	21.26	1.33	2
2013-12-20 23:00:00	17.89	14.44	21.21	1.25	2
2013-12-20 23:10:00	18.16	14.19	21.41	1.39	2
2013-12-20 23:20:00	17.14	13.45	20.31	1.43	2
2013-12-20 23:30:00	17.84	13.6	21.16	1.32	2
2013-12-20 23:40:00	17.4	13.5	20.41	1.28	2
2013-12-20 23:50:00	18.17	13.35	22.5	1.67	2
2013-12-21 00:00:00	19.18	15.19	23.49	1.72	2
2013-12-21 00:10:00	17.3	13.9	22.1	1.24	2
2013-12-21 00:20:00	18.23	13.2	22.55	1.44	2
2013-12-21 00:30:00	17.98	14.34	22.25	1.4	2
2013-12-21 00:40:00	18.11	13.8	22.95	1.71	2
2013-12-21 00:50:00	18.23	13.95	22.5	1.55	2
2013-12-21 01:00:00	18.51	13.8	22.1	1.52	2
2013-12-21 01:10:00	18.36	13.8	22.35	1.4	2
2013-12-21 01:20:00	18.63	14.49	21.95	1.46	2
2013-12-21 01:30:00	18.44	14.14	22.6	1.47	2
2013-12-21 01:40:00	17.75	13.4	22.05	1.46	2
2013-12-21 01:50:00	18.81	14.29	24.44	1.65	2
2013-12-21 02:00:00	18.81	14.89	22.05	1.36	2
2013-12-21 02:10:00	18.89	14.64	22.95	1.64	2
2013-12-21 02:20:00	18.83	14.49	23.1	1.74	2
2013-12-21 02:30:00	18.99	14.34	23.2	1.44	2
2013-12-21 02:40:00	19.8	15.34	26.63	2.03	2
2013-12-21 02:50:00	19.88	14.99	24.34	1.75	2
2013-12-21 03:00:00	19.87	14.59	24.09	1.67	2
2013-12-21 03:10:00	19.77	14.84	24.29	1.71	2
2013-12-21 03:20:00	19.85	13.85	23.44	1.58	2
2013-12-21 03:30:00	20.1	14.84	24.29	1.51	2
2013-12-21 03:40:00	20.37	15.69	25.93	1.99	2
2013-12-21 03:50:00	20.79	15.74	24.64	1.65	2
2013-12-21 04:00:00	20.01	15.59	23.69	1.49	2
2013-12-21 04:10:00	20.18	16.43	24.24	1.39	2
2013-12-21 04:20:00	19.98	15.19	24.89	1.86	2
2013-12-21 04:30:00	20.14	15.54	24.24	1.71	2
2013-12-21 04:40:00	19.55	15.09	23.89	1.68	2
2013-12-21 04:50:00	20.41	15.84	24.69	1.53	2
2013-12-21 05:00:00	20.26	14.24	26.28	1.54	2
2013-12-21 05:10:00	20.43	14.99	25.53	2.04	2
2013-12-21 05:20:00	19.94	14.64	24.44	1.54	2
2013-12-21 05:30:00	20.29	15.09	25.28	1.53	2
2013-12-21 05:40:00	21.1	16.48	26.48	1.79	2
2013-12-21 05:50:00	21.2	16.38	25.68	1.79	2
2013-12-21 06:00:00	20.64	15.93	24.84	1.48	2
2013-12-21 06:10:00	19.95	14.29	24.84	1.75	2
2013-12-21 06:20:00	19.85	15.19	24.34	1.92	2
2013-12-21 06:30:00	21.07	16.78	24.44	1.51	2
2013-12-21 06:40:00	20.68	15.69	24.99	1.71	2
2013-12-21 06:50:00	19.85	15.29	24.09	1.47	2
2013-12-21 07:00:00	19.53	15.44	23.79	1.54	2
2013-12-21 07:10:00	19.34	15.64	22.75	1.33	2
2013-12-21 07:20:00	19.29	13.75	23.74	1.41	2
2013-12-21 07:30:00	18.78	14.39	22.65	1.33	2
2013-12-21 07:40:00	19.13	14.74	22.75	1.33	2
2013-12-21 07:50:00	19.19	14.54	23.15	1.69	2
2013-12-21 08:00:00	19.35	15.04	23.79	1.54	2
2013-12-21 08:10:00	19.21	13.2	23.69	1.91	2
2013-12-21 08:20:00	20.01	15.69	23.64	1.31	2
2013-12-21 08:30:00	18.61	14.84	22.35	1.31	2
2013-12-21 08:40:00	18.51	14.59	23.49	1.56	2
2013-12-21 08:50:00	18.56	14	21.6	1.24	2
2013-12-21 09:00:00	18.54	14.79	21.75	1.32	2
2013-12-21 09:10:00	18.43	14.39	23.1	1.52	2
2013-12-21 09:20:00	20.73	16.08	23.99	1.37	2
2013-12-21 09:30:00	19.98	15.19	23.94	1.57	2
2013-12-21 09:40:00	18.75	14.84	22.45	1.33	2
2013-12-21 09:50:00	18.91	14.94	23.44	1.16	2
2013-12-21 10:00:00	18.75	14.94	22.15	1.38	2
2013-12-21 10:10:00	18.14	14.09	22.25	1.5	2
2013-12-21 10:20:00	18.78	14.64	22.35	1.4	2
2013-12-21 10:30:00	18.88	15.09	23.99	1.63	2
2013-12-21 10:40:00	18.24	14.44	22.05	1.33	2
2013-12-21 10:50:00	18.58	14.99	22.1	1.28	2
2013-12-21 11:00:00	17.88	13.65	21.45	1.35	2
2013-12-21 11:10:00	18.99	14.89	22.35	1.4	2
2013-12-21 11:20:00	17.48	13.95	20.66	1.3	2
2013-12-21 11:30:00	18.25	14.14	21.45	1.29	2
2013-12-21 11:40:00	17.4	14.14	20.16	1.24	2
2013-12-21 11:50:00	17.65	14.49	21.45	1.21	2
2013-12-21 12:00:00	17.77	13.9	21.26	1.32	2
2013-12-21 12:10:00	17.64	14.24	20.61	1.22	2
2013-12-21 12:20:00	17.93	14.59	21.45	1.22	2
2013-12-21 12:30:00	17.44	13.45	21.55	1.51	2
2013-12-21 12:40:00	17.65	14	20.81	1.3	2
2013-12-21 12:50:00	18.01	14	21.11	1.35	2
2013-12-21 13:00:00	17.89	13.85	21.65	1.34	2
2013-12-21 13:10:00	18.1	13.05	21.31	1.35	2
2013-12-21 13:20:00	18.07	14.69	21.95	1.4	2
2013-12-21 13:30:00	18.6	14.14	23.34	1.62	2
2013-12-21 13:40:00	18.37	14.54	23.05	1.46	2
2013-12-21 13:50:00	18.18	14.24	22.2	1.53	2
2013-12-21 14:00:00	18.03	14.24	21.31	1.45	2
2013-12-21 14:10:00	17.8	14.24	22.15	1.45	2
2013-12-21 14:20:00	18.01	14.09	21.45	1.26	2
2013-12-21 14:30:00	18.33	14.19	22.05	1.29	2
2013-12-21 14:40:00	18.59	13.9	22.75	1.41	2
2013-12-21 14:50:00	18.34	14.24	22.25	1.39	2
2013-12-21 15:00:00	18.58	14.99	21.7	1.33	2
2013-12-21 15:10:00	17.78	13.6	23.34	1.66	2
2013-12-21 15:20:00	17.43	13.2	20.81	1.51	2
2013-12-21 15:30:00	17.85	14.19	21.85	1.51	2
2013-12-21 15:40:00	18.53	14.09	21.8	1.26	2
2013-12-21 15:50:00	18.59	14.29	22.4	1.49	2
2013-12-21 16:00:00	18.53	14.59	21.45	1.37	2
2013-12-21 16:10:00	18.08	12.85	21.45	1.51	2
2013-12-21 16:20:00	17.41	13.4	22	1.5	2
2013-12-21 16:30:00	17.09	12.9	22.1	1.48	2
2013-12-21 16:40:00	17.32	13.25	22.15	1.86	2
2013-12-21 16:50:00	19.11	14.79	22.65	1.45	2
2013-12-21 17:00:00	16.8	12.85	21.7	1.79	2
2013-12-21 17:10:00	16.5	11.86	20.66	1.69	2
2013-12-21 17:20:00	16	12.75	19.86	1.38	2
2013-12-21 17:30:00	16.29	12.7	20.31	1.6	2
2013-12-21 17:40:00	15.95	11.91	20.11	1.59	2
2013-12-21 17:50:00	16.38	12.35	21.41	1.61	2
2013-12-21 18:00:00	17.24	13.05	22.1	1.79	2
2013-12-21 18:10:00	19.78	14.49	24.19	1.9	2
2013-12-21 18:20:00	20.41	16.28	24.59	1.52	2
2013-12-21 18:30:00	18.62	14.79	21.95	1.34	2
2013-12-21 18:40:00	19.01	14.05	22.9	1.33	2
2013-12-21 18:50:00	19.49	15.04	22.7	1.32	2
2013-12-21 19:00:00	18.31	14.74	21.26	1.33	2
2013-12-21 19:10:00	18.38	14.79	21.95	1.29	2
2013-12-21 19:20:00	18.36	13.5	22.75	1.44	2
2013-12-21 19:30:00	18.3	13.6	21.95	1.54	2
2013-12-21 19:40:00	18.18	13.65	21.85	1.39	2
2013-12-21 19:50:00	18.01	13.8	21.6	1.44	2
2013-12-21 20:00:00	17.38	13.45	20.76	1.38	2
2013-12-21 20:10:00	17.78	13.6	21.11	1.19	2
2013-12-21 20:20:00	17.26	12.95	20.16	1.12	2
2013-12-21 20:30:00	16.55	13.2	19.66	1.24	2
2013-12-21 20:40:00	16.8	13.55	19.71	1.16	2
2013-12-21 20:50:00	17.3	13.95	21.41	1.27	2
2013-12-21 21:00:00	16.86	12.11	20.31	1.41	2
2013-12-21 21:10:00	17.1	13.4	20.96	1.43	2
2013-12-21 21:20:00	18.01	13.55	21.85	1.46	2
2013-12-21 21:30:00	17.64	13.8	21.41	1.23	2
2013-12-21 21:40:00	18.65	15.19	22.25	1.29	2
2013-12-21 21:50:00	18.58	13.75	23.94	1.77	2
2013-12-21 22:00:00	18.9	14.99	22.75	1.43	2
2013-12-21 22:10:00	18.93	13.95	22.95	1.64	2
2013-12-21 22:20:00	20.03	15.89	24.39	1.67	2
2013-12-21 22:30:00	19.85	14.54	24.54	1.71	2
2013-12-21 22:40:00	21.04	16.03	25.09	1.63	2
2013-12-21 22:50:00	21.51	16.58	25.48	1.51	2
2013-12-21 23:00:00	21.07	17.43	25.93	1.57	2
2013-12-21 23:10:00	20.83	16.48	25.53	1.94	2
2013-12-21 23:20:00	21.2	15.98	28.22	1.94	2
2013-12-21 23:30:00	21.08	15.98	25.78	1.61	2
2013-12-21 23:40:00	21.17	16.68	28.07	1.88	2
2013-12-21 23:50:00	21.3	16.28	25.83	1.75	2
2013-12-22 00:00:00	21.1	16.48	24.44	1.43	2
2013-12-22 00:10:00	21.58	16.63	25.98	1.76	2
2013-12-22 00:20:00	20.48	15.14	24.69	1.52	2
2013-12-22 00:30:00	20.26	15.98	23.79	1.55	2
2013-12-22 00:40:00	19.65	15.74	24.64	1.61	2
2013-12-22 00:50:00	20.48	16.23	26.33	1.67	2
2013-12-22 01:00:00	20.88	16.23	23.94	1.52	2
2013-12-22 01:10:00	19.24	15.24	24.54	1.44	2
2013-12-22 01:20:00	18.66	15.19	22.7	1.44	2
2013-12-22 01:30:00	19.41	15.34	22.85	1.27	2
2013-12-22 01:40:00	18.55	14.64	22.5	1.6	2
2013-12-22 01:50:00	18.91	14.29	22.45	1.39	2
2013-12-22 02:00:00	17.94	13.45	21.5	1.57	2
2013-12-22 02:10:00	17.38	12.85	21.7	1.43	2
2013-12-22 02:20:00	16.35	12.16	19.52	1.6	2
2013-12-22 02:30:00	17.45	13.75	20.71	1.28	2
2013-12-22 02:40:00	15.85	11.91	19.61	1.38	2
2013-12-22 02:50:00	14.43	11.36	17.28	1.11	2
2013-12-22 03:00:00	14.24	10.41	19.91	1.89	2
2013-12-22 03:10:00	16.6	13.35	20.46	1.28	2
2013-12-22 03:20:00	17.17	13.45	21.85	1.55	2
2013-12-22 03:30:00	17.26	13.75	21.55	1.42	2
2013-12-22 03:40:00	18.09	13.25	21.95	1.38	2
2013-12-22 03:50:00	16.86	13.55	20.41	1.51	2
2013-12-22 04:00:00	16.88	13.7	20.31	1.12	2
2013-12-22 04:10:00	15.32	12.45	17.77	1.11	2
2013-12-22 04:20:00	14.57	12.35	17.63	.93	2
2013-12-22 04:30:00	14.71	12.16	17.43	.94	2
2013-12-22 04:40:00	14.22	10.86	16.63	1.07	2
2013-12-22 04:50:00	13.63	10.91	16.68	1.01	2
2013-12-22 05:00:00	15.15	11.96	18.72	1.21	2
2013-12-22 05:10:00	15.55	11.81	18.82	1.26	2
2013-12-22 05:20:00	15.02	12.55	17.92	.96	2
2013-12-22 05:30:00	15.82	12.45	17.97	.87	2
2013-12-22 05:40:00	15.13	12.21	17.48	1.01	2
2013-12-22 05:50:00	14.53	12.16	17.43	.96	2
2013-12-22 06:00:00	14.92	12.35	17.43	.95	2
2013-12-22 06:10:00	14.59	11.31	17.58	1.03	2
2013-12-22 06:20:00	15.61	12.21	18.22	1.13	2
2013-12-22 06:30:00	15.12	12.4	17.63	.98	2
2013-12-22 06:40:00	15.63	12.95	18.52	.97	2
2013-12-22 06:50:00	15.98	13.2	18.17	.88	2
2013-12-22 07:00:00	15.58	12.4	18.52	1.15	2
2013-12-22 07:10:00	15.19	12.3	17.43	.92	2
2013-12-22 07:20:00	14.64	11.41	17.68	1.08	2
2013-12-22 07:30:00	13.95	11.06	17.03	1.15	2
2013-12-22 07:40:00	14.88	12.01	17.73	1.04	2
2013-12-22 07:50:00	15.13	12.01	18.32	1.05	2
2013-12-22 08:00:00	15.8	12.11	18.92	1.21	2
2013-12-22 08:10:00	15.87	12.45	18.87	1.07	2
2013-12-22 08:20:00	16.26	13.05	19.86	1.32	2
2013-12-22 08:30:00	16.78	13.25	20.26	1.27	2
2013-12-22 08:40:00	17.08	13.2	21.06	1.5	2
2013-12-22 08:50:00	17.23	13	21.16	1.22	2
2013-12-22 09:00:00	16.61	12.85	20.26	1.35	2
2013-12-22 09:10:00	15.65	13.05	19.71	1.23	2
2013-12-22 09:20:00	16.52	12.85	19.76	1.32	2
2013-12-22 09:30:00	16.45	12.5	20.36	1.2	2
2013-12-22 09:40:00	16.05	11.96	19.32	1.37	2
2013-12-22 09:50:00	16.65	12.25	20.71	1.46	2
2013-12-22 10:00:00	15.99	12.5	20.91	1.29	2
2013-12-22 10:10:00	15.87	12.8	19.27	1.21	2
2013-12-22 10:20:00	16.15	13.1	20.11	1.25	2
2013-12-22 10:30:00	16.98	13.05	20.71	1.64	2
2013-12-22 10:40:00	17.17	13.65	20.16	1.23	2
2013-12-22 10:50:00	16.87	13.6	20.81	1.33	2
2013-12-22 11:00:00	17.42	13.7	21.5	1.29	2
2013-12-22 11:10:00	15.92	12.8	19.07	1.18	2
2013-12-22 11:20:00	15.84	12.9	19.17	1.07	2
2013-12-22 11:30:00	16	12.6	19.37	1.24	2
2013-12-22 11:40:00	16.43	13.2	19.42	1.2	2
2013-12-22 11:50:00	16.33	12.7	19.22	1.12	2
2013-12-22 12:00:00	16.18	11.91	19.37	1.3	2
2013-12-22 12:10:00	17.06	13.65	21.75	1.33	2
2013-12-22 12:20:00	17.75	13.4	21.41	1.44	2
2013-12-22 12:30:00	18.6	14.09	21.85	1.18	2
2013-12-22 12:40:00	18.01	14.19	21.01	1.31	2
2013-12-22 12:50:00	17.58	13.55	20.56	1.1	2
2013-12-22 13:00:00	17.94	14.54	21.11	1.3	2
2013-12-22 13:10:00	18.03	13.85	21.26	1.28	2
2013-12-22 13:20:00	18.39	13.6	23.1	1.77	2
2013-12-22 13:30:00	19.09	14.39	24.44	1.7	2
2013-12-22 13:40:00	19.34	15.44	23.64	1.4	2
2013-12-22 13:50:00	20.21	14.54	26.18	1.82	2
2013-12-22 14:00:00	20.68	16.88	26.43	1.57	2
2013-12-22 14:10:00	19.3	14.29	23.64	1.46	2
2013-12-22 14:20:00	18.68	14.64	22.15	1.41	2
2013-12-22 14:30:00	17.32	13.4	21.7	1.26	2
2013-12-22 14:40:00	16.65	12.9	20.91	1.22	2
2013-12-22 14:50:00	15.8	12.65	18.77	1.02	2
2013-12-22 15:00:00	15.49	12.4	17.82	.94	2
2013-12-22 15:10:00	15.02	12.4	17.82	1.01	2
2013-12-22 15:20:00	14.71	12.21	17.43	.87	2
2013-12-22 15:30:00	13.92	10.66	16.78	1.02	2
2013-12-22 15:40:00	13.27	10.46	15.59	.87	2
2013-12-22 15:50:00	13.66	10.51	16.53	1.17	2
2013-12-22 16:00:00	15.22	11.71	18.22	1.22	2
2013-12-22 16:10:00	14.42	10.81	17.73	1.28	2
2013-12-22 16:20:00	14.94	12.11	17.87	1.02	2
2013-12-22 16:30:00	15.25	12.21	18.32	1.21	2
2013-12-22 16:40:00	14.08	11.26	17.82	1.01	2
2013-12-22 16:50:00	14.54	10.86	19.12	1.28	2
2013-12-22 17:00:00	14.91	11.81	16.93	.95	2
2013-12-22 17:10:00	14.14	11.31	17.23	1.13	2
2013-12-22 17:20:00	14.7	11.21	18.32	1.21	2
2013-12-22 17:30:00	14.99	11.91	17.97	1.18	2
2013-12-22 17:40:00	13.94	11.56	16.28	.87	2
2013-12-22 17:50:00	13.67	11.11	16.23	1.03	2
2013-12-22 18:00:00	12.71	10.02	14.79	.8	2
2013-12-22 18:10:00	12.94	10.02	15.54	1.04	2
2013-12-22 18:20:00	13.31	11.06	15.89	.81	2
2013-12-22 18:30:00	13.23	10.17	16.08	1.18	2
2013-12-22 18:40:00	13.82	10.81	16.43	.99	2
2013-12-22 18:50:00	13.77	10.91	16.93	1.28	2
2013-12-22 19:00:00	14.1	10.56	17.03	1.12	2
2013-12-22 19:10:00	13.9	10.91	16.43	.97	2
2013-12-22 19:20:00	15.79	12.65	18.42	1.15	2
2013-12-22 19:30:00	14.81	12.06	17.43	1.1	2
2013-12-22 19:40:00	14.37	11.06	17.77	1.03	2
2013-12-22 19:50:00	12.35	9.37	14.64	.96	2
2013-12-22 20:00:00	14.01	10.32	17.03	1.35	2
2013-12-22 20:10:00	15.4	12.01	18.67	1.14	2
2013-12-22 20:20:00	15.47	12.7	18.97	1.18	2
2013-12-22 20:30:00	15.45	12.11	18.37	1.11	2
2013-12-22 20:40:00	16.35	12.45	19.66	1.26	2
2013-12-22 20:50:00	15.42	11.76	18.27	1.38	2
2013-12-22 21:00:00	14.95	12.5	17.68	1.02	2
2013-12-22 21:10:00	15	11.61	17.63	1.17	2
2013-12-22 21:20:00	14.7	11.71	17.53	1.16	2
2013-12-22 21:30:00	14.22	11.96	16.73	.88	2
2013-12-22 21:40:00	14.11	11.51	17.03	-999	2
2013-12-22 21:50:00	-999	-999	-999	-999	2
2013-12-22 22:00:00	14.62	12.06	17.18	1.05	2
2013-12-22 22:10:00	14.02	10.91	15.84	.89	2
2013-12-22 22:20:00	14.63	11.51	17.68	1.21	2
2013-12-22 22:30:00	13.85	11.11	15.89	.79	2
2013-12-22 22:40:00	13.38	11.11	15.84	.76	2
2013-12-22 22:50:00	14.78	12.21	17.03	1.01	2
2013-12-22 23:00:00	15.28	11.91	17.92	1.18	2
2013-12-22 23:10:00	16.33	13.15	19.27	.95	2
2013-12-22 23:20:00	16.33	11.61	20.51	1.83	2
2013-12-22 23:30:00	17.04	13.75	20.31	1.35	2
2013-12-22 23:40:00	16.24	12.95	19.66	1.26	2
2013-12-22 23:50:00	17.07	13	19.86	1.25	2
2013-12-23 00:00:00	16.85	13.5	19.71	1.22	2
2013-12-23 00:10:00	17.54	12.95	20.31	1.27	2
2013-12-23 00:20:00	15.24	11.51	17.92	1.38	2
2013-12-23 00:30:00	16.99	13.45	19.22	1.12	2
2013-12-23 00:40:00	16.85	13.5	19.17	1.13	2
2013-12-23 00:50:00	17.1	13.1	19.37	1.03	2
2013-12-23 01:00:00	16.15	12.25	19.86	1.18	2
2013-12-23 01:10:00	16.86	12.16	19.02	1	2
2013-12-23 01:20:00	15.79	13.1	18.27	1.02	2
2013-12-23 01:30:00	16.32	12.3	19.42	1.4	2
2013-12-23 01:40:00	16.25	12.85	19.42	1.27	2
2013-12-23 01:50:00	15.46	12.01	17.53	1.17	2
2013-12-23 02:00:00	15.85	12.25	18.72	1.35	2
2013-12-23 02:10:00	15.03	12.06	17.73	1.14	2
2013-12-23 02:20:00	15.48	12.45	19.27	1.13	2
2013-12-23 02:30:00	15.98	11.86	20.01	1.58	2
2013-12-23 02:40:00	15.28	12.3	18.07	1.01	2
2013-12-23 02:50:00	15	11.56	18.52	1.18	2
2013-12-23 03:00:00	17.42	14.29	22.4	1.63	2
