37	1.4646e+18	8.3212	0.52426	56.738	6.2302	-0.010987	-0.41236	70	0.0093075	0.0001938
38	1.4646e+18	7.9783	0.536	52.791	6.2295	0.07419	-0.42202	70	0.0086124	0.00018766
39	1.4646e+18	7.5826	0.51946	49.11	6.2294	0.16194	-0.41223	70	0.0097915	0.00017491
40	1.4646e+18	7.1305	0.51651	45.851	6.2296	0.24764	-0.38255	70	0.0096808	0.00016517
41	1.4646e+18	6.8781	0.57921	44.91	6.2298	0.32648	-0.33375	70	0.0083656	0.00016311
42	1.4646e+18	6.7784	0.52932	44.455	6.2307	0.39412	-0.26766	70	0.0071344	0.00015321
43	1.4646e+18	6.5854	0.55409	45.289	6.2322	0.44661	-0.18727	70	0.0071813	0.0001551
44	1.4646e+18	6.5415	0.50754	43.67	6.2344	0.48094	-0.096246	70	0.0082057	0.00015465
45	1.4646e+18	6.6171	0.55114	45.308	6.2372	0.49503	0.00058729	70	0.010361	0.00016122
46	1.4646e+18	6.6865	0.52868	47.32	6.2405	0.48782	0.099534	70	0.012416	0.00017654
47	1.4646e+18	6.8534	0.48331	44.725	6.2439	0.4595	0.19453	70	0.013828	0.00014336
48	1.4646e+18	7.1222	0.49925	43.383	6.2477	0.41139	0.28134	70	0.015345	0.00014853
49	1.4646e+18	7.2941	0.48694	42.655	6.2517	0.34599	0.35556	70	0.016847	0.00013644
50	1.4646e+18	7.6359	0.45445	43.838	6.2555	0.26655	0.41372	70	0.018157	0.00013314
51	1.4646e+18	7.8755	0.49412	42.91	6.2601	0.17727	0.45306	70	0.019622	0.00013755
52	1.4646e+18	7.9999	0.51021	45.71	6.2646	0.082635	0.472	70	0.021786	0.00015208
53	1.4646e+18	8.1735	0.49572	51.17	6.2694	-0.01238	0.47003	70	0.023876	0.00016452
54	1.4646e+18	8.3241	0.49275	56.551	6.2738	-0.1031	0.44782	70	0.025573	0.00018063
55	1.4646e+18	8.4595	0.5254	64.643	6.2779	-0.18495	0.40723	70	0.026631	0.0002042
56	1.4646e+18	8.4676	0.54251	64.984	6.2815	-0.25414	0.35101	70	0.026864	0.0002519
57	1.4646e+18	8.5368	0.51483	66.759	0.0017592	-0.30755	0.2829	70	0.027213	0.00023564
58	1.4646e+18	8.6348	0.56558	74.06	0.004731	-0.3432	0.20705	70	0.028334	0.00027336
59	1.4646e+18	8.7566	0.58354	75.262	0.0072027	-0.36015	0.12816	70	0.029747	0.00029755
60	1.4646e+18	8.9051	0.57605	76.396	0.0093358	-0.35867	0.050746	70	0.031379	0.00028317
61	1.4646e+18	9.0695	0.5943	78.994	0.010618	-0.34018	-0.020743	70	0.032555	0.00030314
62	1.4646e+18	9.2062	0.61106	78.226	0.011618	-0.3071	-0.082597	70	0.031961	0.0003134
63	1.4646e+18	9.3145	0.53769	80.256	0.011872	-0.26279	-0.13173	70	0.030767	0.00031578
64	1.4646e+18	9.4347	0.55764	74.339	0.011644	-0.21111	-0.16622	70	0.030689	0.00029424
65	1.4646e+18	9.4136	0.59101	69.17	0.010999	-0.15637	-0.18512	70	0.030815	0.00029771
66	1.4646e+18	9.385	0.61529	66.924	0.010217	-0.1028	-0.18876	70	0.03023	0.00031421
67	1.4646e+18	9.2768	0.58991	64.939	0.0089059	-0.054426	-0.17855	70	0.030432	0.00029685
68	1.4646e+18	9.2231	0.65957	63.205	0.0071246	-0.014601	-0.15689	70	0.029993	0.00028446
69	1.4646e+18	9.2107	0.67013	61.765	0.005113	0.014067	-0.12703	70	0.029051	0.00029583
70	1.4646e+18	9.1108	0.62072	62.491	0.0030041	0.030085	-0.092818	70	0.029084	0.00031411
71	1.4646e+18	8.9822	0.38423	88.046	0.00056588	0.033026	-0.058122	70	0.029306	0.00038336
72	1.4646e+18	0.75008	0.30329	2711.3	6.2811	0.023621	-0.026922	70	0.029155	0.018251
73	1.4646e+18	0.83897	0.59151	2736.8	6.2784	0.0037058	-0.0028011	70	0.028621	0.011459
74	1.4646e+18	0.81656	0.63488	26795	6.2753	-0.023995	0.011406	70	0.02728	0.1437
75	1.4646e+18	0.78064	0.61158	379.95	6.2721	-0.055986	0.013723	70	0.025367	0.0024292
76	1.4646e+18	1.3531	0.027711	136.94	6.269	-0.088426	0.0032687	70	0.023141	0.00082867
77	1.4646e+18	9.353	0.7088	69.51	6.2661	-0.11728	-0.019683	70	0.021704	0.00038327
78	1.4646e+18	9.3467	0.70864	70.031	6.2639	-0.13882	-0.053765	70	0.021334	0.00036537
79	1.4646e+18	9.3024	0.6037	69.689	6.2617	-0.14974	-0.096509	70	0.021446	0.00034537
80	1.4646e+18	9.2371	0.60691	69.791	6.26	-0.1476	-0.14469	70	0.021157	0.00028118
81	1.4646e+18	9.1454	0.59479	68.01	6.2582	-0.1309	-0.19437	70	0.01992	0.00032409
82	1.4646e+18	9.0271	0.68928	63.449	6.2565	-0.099265	-0.24141	70	0.017177	0.0003119
83	1.4646e+18	8.8962	0.62621	60.38	6.2552	-0.053532	-0.28156	70	0.013246	0.00025554
84	1.4646e+18	8.6212	0.58849	56.106	6.2547	0.0044331	-0.311	70	0.010789	0.00021925
85	1.4646e+18	8.3716	0.55278	54.053	6.2548	0.071633	-0.32643	70	0.011385	0.00021293
86	1.4646e+18	7.9767	0.53732	48.421	6.2557	0.14442	-0.32544	70	0.012329	0.00015985
87	1.4646e+18	7.487	0.55307	46.256	6.2566	0.21842	-0.30664	70	0.01115	0.0001921
88	1.4646e+18	7.2785	0.56333	46.459	6.2581	0.28918	-0.26978	70	0.0086493	0.00017665
89	1.4646e+18	7.1099	0.56698	45.554	6.2598	0.35207	-0.21559	70	0.0079193	0.00017713
90	1.4646e+18	6.9944	0.52965	46.169	6.2622	0.40298	-0.14655	70	0.010146	0.00017734
91	1.4646e+18	6.8684	0.53515	45.434	6.2648	0.4383	-0.065568	70	0.01277	0.000179
92	1.4646e+18	6.8696	0.54226	43.846	6.2678	0.45535	0.02357	70	0.013016	0.00017326
93	1.4646e+18	6.8298	0.537	43.881	6.271	0.4524	0.11629	70	0.013302	0.00016
94	1.4646e+18	6.9326	0.53342	44.047	6.2745	0.42893	0.20748	70	0.015139	0.00015878
95	1.4646e+18	7.1617	0.51434	44.46	6.2778	0.38555	0.29313	70	0.017601	0.00017363
96	1.4646e+18	7.2762	0.50772	45.638	6.2813	0.32389	0.36837	70	0.020156	0.00015448
97	1.4646e+18	7.6096	0.47802	45.589	0.0016026	0.24681	0.4291	70	0.022812	0.0001515
98	1.4646e+18	7.7578	0.4918	43.528	0.005316	0.15785	0.47215	70	0.024652	0.00014391
99	1.4646e+18	7.856	0.50784	43.365	0.0088631	0.061445	0.49518	70	0.026643	0.00014415
100	1.4646e+18	7.9761	0.50825	51.116	0.012135	-0.037761	0.49699	70	0.028454	0.00016567
101	1.4646e+18	8.0619	0.47613	59.932	0.014733	-0.13475	0.47753	70	0.029298	0.00018555
102	1.4646e+18	8.1156	0.53895	63.747	0.01749	-0.22486	0.43789	70	0.028984	0.00020609
103	1.4646e+18	8.078	0.47793	68.628	0.020171	-0.30363	0.38031	70	0.029571	0.00021559
104	1.4646e+18	8.088	0.48944	72.989	0.022195	-0.36742	0.30789	70	0.03169	0.00024695
105	1.4646e+18	8.1586	0.53163	74.854	0.0232	-0.41332	0.22465	70	0.033012	0.00024129
106	1.4646e+18	8.2718	0.53655	77.587	0.023918	-0.43956	0.13499	70	0.031197	0.00024128
107	1.4646e+18	8.4383	0.53254	78.392	0.024378	-0.44545	0.043788	70	0.02986	0.00025086
108	1.4646e+18	8.6234	0.51911	77.41	0.024005	-0.43148	-0.044308	70	0.032816	0.00024287
109	1.4646e+18	8.7988	0.52767	76.067	0.022954	-0.3993	-0.12472	70	0.03374	0.00026877
110	1.4646e+18	8.9478	0.52665	75.181	0.021271	-0.35153	-0.19365	70	0.031606	0.00025072
111	1.4646e+18	9.0716	0.54536	74.11	0.0191	-0.29173	-0.24793	70	0.030012	0.00026617
112	1.4646e+18	9.1394	0.52782	70.074	0.016598	-0.22395	-0.28554	70	0.030218	0.00027495
113	1.4646e+18	9.2069	0.55391	67.593	0.013762	-0.15274	-0.30546	70	0.03063	0.00025585
114	1.4646e+18	9.1055	0.5552	63.11	0.010541	-0.082539	-0.30792	70	0.029779	0.00023608
115	1.4646e+18	8.9701	0.58062	60.115	0.0069011	-0.017677	-0.29427	70	0.027316	0.00024909
116	1.4646e+18	8.8487	0.5686	58.487	0.0029342	0.038223	-0.26687	70	0.02676	0.00026799
117	1.4646e+18	8.8002	0.62065	57.312	6.2826	0.082192	-0.22899	70	0.027226	0.00027638
118	1.4646e+18	8.701	0.63528	56.704	6.279	0.1123	-0.18364	70	0.026278	0.00029979
119	1.4646e+18	8.6915	0.6519	55.66	6.2751	0.12769	-0.1366	70	0.025686	0.00031436
120	1.4646e+18	8.679	0.67834	54.109	6.2711	0.12888	-0.091237	70	0.023939	0.00033287
121	1.4646e+18	8.7962	0.69055	53.026	6.2672	0.11739	-0.05143	70	0.020337	0.00031953
122	1.4646e+18	8.9899	0.6851	59.367	6.2637	0.095699	-0.020356	70	0.016804	0.0003643
123	1.4646e+18	8.2989	0.0071037	121.42	6.2603	0.067115	-0.00042153	70	0.014635	0.00084775
124	1.4646e+18	9.1764	0.6694	65.135	6.2568	0.035379	0.0070693	70	0.01378	0.00029756
125	1.4646e+18	0.77934	0.68619	9457.1	6.2544	0.004515	0.0019122	70	0.013253	0.055712
126	1.4646e+18	0.78523	0.68852	13420	6.2524	-0.021656	-0.014948	70	0.011816	0.076515
127	1.4646e+18	9.2734	0.5728	74.169	6.251	-0.039677	-0.041473	70	0.010251	0.00037995
128	1.4646e+18	9.2152	0.59718	70.267	6.2498	-0.046861	-0.074776	70	0.0096736	0.00031687
129	1.4646e+18	9.1812	0.75084	66.477	6.249	-0.04143	-0.11123	70	0.0080672	0.00035184
130	1.4646e+18	9.0777	0.68023	63.595	6.2487	-0.022696	-0.1469	70	0.0068421	0.00031639
131	1.4646e+18	8.9794	0.60922	61.073	6.249	0.0088411	-0.17771	70	0.006711	0.00029989
132	1.4646e+18	8.8388	0.60126	60.906	6.25	0.051626	-0.19993	70	0.0059819	0.00028319
133	1.4646e+18	8.5443	0.5995	57.298	6.2519	0.10298	-0.21028	70	0.0054216	0.00027013
134	1.4646e+18	8.2812	0.68959	54.469	6.2542	0.15952	-0.20642	70	0.0053974	0.0002644
135	1.4646e+18	7.9118	0.5856	49.709	6.2573	0.21713	-0.18687	70	0.0051371	0.00021026
136	1.4646e+18	7.6587	0.69322	49.337	6.2608	0.27158	-0.15137	70	0.006129	0.00021711
137	1.4646e+18	7.4307	0.60832	46.12	6.2648	0.3185	-0.10086	70	0.0077796	0.00020094
138	1.4646e+18	7.3365	0.66748	45.262	6.2691	0.35399	-0.037306	70	0.0088331	0.00019226
139	1.4646e+18	7.2918	0.54652	45.984	6.2736	0.37465	0.036188	70	0.010303	0.00017219
140	1.4646e+18	7.2602	0.52281	45.945	6.2777	0.37804	0.11589	70	0.011925	0.00015868
141	1.4646e+18	7.3105	0.5371	45.432	6.2827	0.3627	0.19732	70	0.013608	0.00016636
142	1.4646e+18	7.4383	0.5384	45.397	0.0044094	0.32844	0.27517	70	0.016958	0.00016898
143	1.4646e+18	7.5622	0.54975	46.038	0.0090997	0.27612	0.34626	70	0.020406	0.00016687
144	1.4646e+18	7.7235	0.51932	43.975	0.01349	0.20759	0.40565	70	0.023391	0.00015361
145	1.4646e+18	7.8397	0.53774	44.29	0.017675	0.12595	0.44955	70	0.025978	0.000152
146	1.4646e+18	7.9144	0.51151	47.647	0.021758	0.034932	0.47511	70	0.029824	0.00017404
147	1.4646e+18	8.0027	0.51329	52.647	0.025272	-0.060905	0.48041	70	0.034104	0.00018262
148	1.4646e+18	3.1505	0.32928	110.71	0.02833	-0.15689	0.46469	70	0.036647	0.00027483
149	1.4646e+18	2.8723	0.5139	613.62	0.031206	-0.24803	0.42835	70	0.038328	0.0021642
150	1.4646e+18	2.6251	0.52007	796.93	0.033375	-0.32982	0.37289	70	0.039966	0.0022969
151	1.4646e+18	2.253	0.50159	813.84	0.034991	-0.39799	0.30096	70	0.041889	0.0025068
152	1.4646e+18	1.7888	0.46472	690.88	0.035896	-0.44921	0.21598	70	0.043929	0.0018688
153	1.4646e+18	1.241	0.47865	592.67	0.036105	-0.48091	0.12228	70	0.043935	0.0015739
154	1.4646e+18	0.81977	0.70302	328.82	0.035463	-0.4917	0.024425	70	0.043037	0.0013982
155	1.4646e+18	0.67904	0.63117	66.231	0.034455	-0.48127	-0.072586	70	0.042566	0.00064193
156	1.4646e+18	0.80176	0.65342	121.61	0.032907	-0.4505	-0.16407	70	0.043112	0.0006443
157	1.4646e+18	8.5853	0.52669	73.7	0.030559	-0.40141	-0.24548	70	0.042792	0.00024637
158	1.4646e+18	8.718	0.53146	71.734	0.027709	-0.33693	-0.3131	70	0.041396	0.00022306
159	1.4646e+18	8.7548	0.50941	65.562	0.024245	-0.26091	-0.36386	70	0.040466	0.00022107
160	1.4646e+18	8.7976	0.48396	63.455	0.020378	-0.17764	-0.39588	70	0.040715	0.00020623
161	1.4646e+18	8.6969	0.48729	58.642	0.015667	-0.091896	-0.40829	70	0.040754	0.00019059
162	1.4646e+18	8.5357	0.50366	57.908	0.011091	-0.0082794	-0.40144	70	0.039411	0.00019757
163	1.4646e+18	8.3455	0.53064	52.128	0.0058082	0.068679	-0.37685	70	0.036932	0.00018461
164	1.4646e+18	8.0903	0.51806	48.808	0.00029706	0.1352	-0.337	70	0.035497	0.00018563
165	1.4646e+18	7.8684	0.59752	47.86	6.2779	0.18813	-0.28532	70	0.034065	0.00019592
166	1.4646e+18	7.8974	0.59583	48.791	6.2728	0.22533	-0.22459	70	0.031255	0.00020304
167	1.4646e+18	7.9407	0.59271	47.465	6.2679	0.24571	-0.1616	70	0.029746	0.00021811
168	1.4646e+18	8.0586	0.58927	49.205	6.2631	0.24969	-0.099564	70	0.028036	0.00019952
169	1.4646e+18	8.1402	0.63217	47.969	6.2585	0.23865	-0.042686	70	0.026044	0.00020698
170	1.4646e+18	8.3189	0.58787	50.47	6.2544	0.21497	0.0055426	70	0.023504	0.00019596
171	1.4646e+18	8.5624	0.70751	50.154	6.25	0.1819	0.042321	70	0.019629	0.00023036
172	1.4646e+18	8.6805	0.61631	53.329	6.2465	0.14318	0.065965	70	0.015924	0.00027669
173	1.4646e+18	8.9406	0.67499	54.931	6.2443	0.10297	0.075842	70	0.013895	0.00028606
174	1.4646e+18	9.0825	0.68304	60.753	6.2427	0.06524	0.072522	70	0.013673	0.000318
175	1.4646e+18	0.71095	0.27208	204.7	6.2412	0.03373	0.057666	70	0.013585	0.0018403
176	1.4646e+18	1.0493	0.13371	149.43	6.2402	0.011441	0.033873	70	0.010383	0.00084384
177	1.4646e+18	0.7434	0.36883	5977	6.2391	0.0005567	0.0045284	70	0.0079316	0.039784
178	1.4646e+18	0.75072	0.35789	7275.6	6.2383	0.0021723	-0.026852	70	0.0075425	0.046397
179	1.4646e+18	9.1013	0.55409	67.114	6.2378	0.016268	-0.055712	70	0.0076926	0.00027804
180	1.4646e+18	0.71331	0.3439	856.15	6.2379	0.04165	-0.078544	70	0.0068991	0.0072233
181	1.4646e+18	8.9766	0.64397	60.053	6.2387	0.076054	-0.091994	70	0.0065811	0.00032213
182	1.4646e+18	8.7457	0.69944	58.207	6.2399	0.11642	-0.093507	70	0.0062051	0.00029234
183	1.4646e+18	8.4777	0.67568	52.372	6.2413	0.15895	-0.081479	70	0.006067	0.00027194
184	1.4646e+18	8.2589	0.77843	48.434	6.2429	0.19962	-0.055397	70	0.0067573	0.00024576
185	1.4646e+18	8.1011	0.72993	50.848	6.2449	0.23428	-0.01596	70	0.0073875	0.00022519
186	1.4646e+18	8.0619	0.57124	50.465	6.2472	0.25914	0.035091	70	0.007867	0.00019971
187	1.4646e+18	8.0858	0.59468	49.391	6.2496	0.27096	0.094891	70	0.0091166	0.00021857
188	1.4646e+18	8.0684	0.58638	48.95	6.252	0.26735	0.1599	70	0.0097315	0.00022449
189	1.4646e+18	8.0276	0.59908	48.385	6.2547	0.24696	0.22587	70	0.010066	0.00020513
190	1.4646e+18	8.024	0.6068	48.075	6.257	0.20967	0.28767	70	0.011382	0.00020401
191	1.4646e+18	8.1164	0.64474	49.656	6.2597	0.15644	0.34236	70	0.013172	0.00020519
192	1.4646e+18	2.2902	0.39275	117.55	6.2619	0.08918	0.38522	70	0.015432	0.00038169
193	1.4646e+18	2.3799	0.57352	648.08	6.2636	0.01105	0.41275	70	0.017755	0.0024387
194	1.4646e+18	2.545	0.5626	898.44	6.2648	-0.074184	0.42239	70	0.018957	0.0033854
195	1.4646e+18	2.5871	0.55319	1065.5	6.2657	-0.16197	0.41257	70	0.019899	0.0039275
196	1.4646e+18	2.4979	0.55639	1142.4	6.2665	-0.24771	0.38285	70	0.021909	0.0038877
197	1.4646e+18	2.2783	0.52022	1186.6	6.2671	-0.32657	0.33402	70	0.023697	0.0039467
198	1.4646e+18	1.9426	0.49275	1159.2	6.2672	-0.39421	0.2679	70	0.024844	0.0035689
199	1.4646e+18	1.5051	0.47708	1102.8	6.2669	-0.44671	0.18749	70	0.025237	0.0032143
200	1.4646e+18	1.0253	0.50422	864.93	6.2663	-0.48104	0.096457	70	0.025767	0.0026486
201	1.4646e+18	0.73286	0.50396	244.41	6.2655	-0.49509	-0.00068132	70	0.026971	0.0016155
202	1.4646e+18	0.70902	0.53997	210.55	6.2647	-0.48789	-0.09926	70	0.027177	0.0016397
203	1.4646e+18	0.88204	0.58008	231.23	6.2636	-0.45962	-0.19425	70	0.026009	0.00084801
204	1.4646e+18	8.3476	0.48187	76.213	6.2624	-0.41157	-0.28107	70	0.024503	0.0002346
205	1.4646e+18	8.4588	0.47818	70.526	6.2612	-0.34623	-0.35532	70	0.023662	0.00020607
206	1.4646e+18	8.4877	0.48071	67.18	6.2601	-0.26685	-0.41352	70	0.022512	0.00020085
207	1.4646e+18	8.4711	0.46561	60.462	6.259	-0.17762	-0.45292	70	0.021911	0.00017505
208	1.4646e+18	8.3043	0.48772	59.533	6.2578	-0.083022	-0.47193	70	0.021608	0.00017748
209	1.4646e+18	8.1131	0.49236	52.868	6.2568	0.011973	-0.47003	70	0.020862	0.0001629
210	1.4646e+18	7.799	0.55684	48.239	6.2558	0.1027	-0.44792	70	0.020737	0.0001756
211	1.4646e+18	7.4973	0.53332	43.404	6.2552	0.18456	-0.40741	70	0.020317	0.00014632
212	1.4646e+18	7.3166	0.542	43.97	6.2548	0.2538	-0.35128	70	0.019628	0.00017
213	1.4646e+18	7.3221	0.53416	46.239	6.2553	0.30727	-0.28323	70	0.019107	0.0001696
214	1.4646e+18	7.3641	0.6052	47.012	6.2563	0.343	-0.20733	70	0.019756	0.00017776
215	1.4646e+18	7.4043	0.58739	45.889	6.2579	0.36	-0.12848	70	0.022144	0.00019286
216	1.4646e+18	7.5199	0.62453	45.751	6.2598	0.3586	-0.051081	70	0.02449	0.00018506
217	1.4646e+18	7.7277	0.53939	47.359	6.2622	0.34018	0.020409	70	0.024228	0.0001715
218	1.4646e+18	8.0579	0.53129	47.627	6.2647	0.30718	0.082281	70	0.023934	0.00016893
219	1.4646e+18	8.3376	0.58043	48.94	6.2679	0.26293	0.13146	70	0.024211	0.0002002
220	1.4646e+18	8.5497	0.59472	51.07	6.2721	0.21129	0.16599	70	0.024837	0.00024966
221	1.4646e+18	1.6691	0.2081	70.988	6.2772	0.15659	0.18496	70	0.026855	0.00022608
222	1.4646e+18	1.3432	0.65774	361.88	6.2828	0.10303	0.18867	70	0.029227	0.0021017
223	1.4646e+18	1.3041	0.68899	503.69	0.0047567	0.054643	0.17868	70	0.029772	0.0026269
224	1.4646e+18	1.1863	0.66624	559.88	0.010492	0.014768	0.15708	70	0.029011	0.003389
225	1.4646e+18	1.0037	0.68396	535.96	0.016241	-0.013968	0.12727	70	0.029942	0.0029237
226	1.4646e+18	0.80282	0.82634	411.61	0.021635	-0.030056	0.092993	70	0.032714	0.0027249
227	1.4646e+18	0.65213	0.68542	1034	0.027379	-0.033058	0.058296	70	0.033984	0.012091
228	1.4646e+18	0.73529	0.20701	170.66	0.033319	-0.023714	0.027076	70	0.033679	0.0013633
229	1.4646e+18	0.7433	0.348	6543.7	0.038871	-0.0038498	0.0029154	70	0.034075	0.044528
230	1.4646e+18	0.81054	0.65555	15443	0.044447	0.02381	-0.011345	70	0.036479	0.083522
231	1.4646e+18	9.1094	0.52339	71.744	0.049705	0.055778	-0.013729	70	0.039031	0.0002575
232	1.4646e+18	8.9739	0.41825	86.921	0.054518	0.088217	-0.0033471	70	0.039763	0.00037216
233	1.4646e+18	8.9514	0.67377	66.413	0.058972	0.1171	0.019531	70	0.04026	0.00041697
234	1.4646e+18	8.7894	0.68893	57.389	0.062613	0.13867	0.053546	70	0.041722	0.00032307
235	1.4646e+18	8.4312	0.22907	31.099	0.066416	0.14966	0.096236	70	0.043604	0.0002015
236	1.4646e+18	0.68992	0.63487	332.4	0.069505	0.1476	0.14438	70	0.045086	0.0028232
237	1.4646e+18	0.89196	0.65502	769.4	0.071932	0.13099	0.19404	70	0.046267	0.0038284
238	1.4646e+18	1.1965	0.6229	979.77	0.073267	0.099394	0.24145	70	0.04724	0.0045896
239	1.4646e+18	1.4977	0.60704	1102.4	0.074211	0.053659	0.28163	70	0.047494	0.0049017
240	1.4646e+18	1.7462	0.64001	1160.1	0.073998	-0.0043137	0.31109	70	0.047899	0.005143
241	1.4646e+18	1.8982	0.64855	1185.9	0.072931	-0.071525	0.32654	70	0.047997	0.0050043
242	1.4646e+18	1.986	0.58176	1252.5	0.071031	-0.14433	0.32557	70	0.047069	0.0050249
243	1.4646e+18	1.9561	0.58503	1273.9	0.068752	-0.21835	0.30679	70	0.046011	0.0053457
244	1.4646e+18	1.8086	0.56178	1285.8	0.065388	-0.28913	0.26995	70	0.045543	0.004899
245	1.4646e+18	1.5489	0.59537	1274.7	0.061614	-0.35206	0.21601	70	0.04463	0.0045814
246	1.4646e+18	1.1728	0.52366	1174.7	0.056662	-0.40303	0.14697	70	0.043629	0.0037607
247	1.4646e+18	0.82565	0.70624	845.81	0.051213	-0.43842	0.065989	70	0.041375	0.0036333
248	1.4646e+18	0.68872	0.5944	141.45	0.04497	-0.45553	-0.023164	70	0.039103	0.0012669
249	1.4646e+18	0.73452	0.50817	288.54	0.038252	-0.45264	-0.1159	70	0.037292	0.0018745
250	1.4646e+18	1.028	0.52088	513.21	0.030834	-0.42916	-0.20757	70	0.035361	0.0015638
251	1.4646e+18	7.4972	0.016774	94.477	0.023611	-0.38572	-0.29325	70	0.032545	0.00016198
252	1.4646e+18	8.4286	0.50716	68.641	0.015294	-0.324	-0.3685	70	0.028013	0.0002211
253	1.4646e+18	8.401	0.46634	63.443	0.0070197	-0.24685	-0.42921	70	0.022678	0.00019249
254	1.4646e+18	8.3257	0.47988	58.909	6.2822	-0.15783	-0.47223	70	0.018658	0.00017949
255	1.4646e+18	8.0885	0.44482	53.803	6.2742	-0.0614	-0.49519	70	0.014949	0.00016061
256	1.4646e+18	7.7868	0.458	48.762	6.2667	0.037821	-0.49693	70	0.011607	0.00015527
257	1.4646e+18	7.4376	0.50428	48.172	6.2601	0.13479	-0.4774	70	0.0091051	0.00016223
258	1.4646e+18	7.0873	0.50848	44.223	6.253	0.22487	-0.43769	70	0.0062528	0.00014564
259	1.4646e+18	6.87	0.51991	42.943	6.2461	0.30356	-0.38005	70	0.0026345	0.00015126
260	1.4646e+18	6.8867	0.56043	44.311	6.24	0.36726	-0.30758	70	-0.0011839	0.00015647
261	1.4646e+18	6.8545	0.50784	43.478	6.2345	0.41304	-0.22434	70	-0.0034048	0.00014512
262	1.4646e+18	6.8672	0.50583	45.536	6.23	0.43923	-0.13538	70	-0.0028097	0.00016465
